scenario,contrast,contrast_family,reference_variant,treatment_variant,changed_flags,component_kind,variant,metric,paired_policy_seeds,paired_workloads,paired_episode_cells,bootstrap_rng_seed,policy_seed_ids_json,policy_seed_mean_differences_json,policy_seed_pairing,reference_mean,treatment_mean,treatment_minus_reference,median_difference,policy_seed_mean_difference_std,difference_ci95_low,difference_ci95_high,bootstrap_standard_error,difference_ci_method,ci_resamples,paired_cohen_dz,paired_hedges_gz,rank_biserial_correlation,positive_policy_seed_fraction,sign_flip_statistic,sign_flip_permutations,sign_flip_tail_tie_permutations,sign_flip_zero_difference_count,sign_flip_tail_ties_included,raw_p_value,p_value_method,seed_level_wilcoxon_statistic,seed_level_wilcoxon_p,seed_level_wilcoxon_requested_method,seed_level_wilcoxon_zero_method,seed_level_wilcoxon_zero_count,seed_level_wilcoxon_absolute_tie_group_count,seed_level_wilcoxon_absolute_tied_value_count,seed_level_wilcoxon_method,confirmatory_holm_within_metric_p,within_metric_bh_sensitivity_p,within_metric_family_size,global_holm_sensitivity_p,global_bh_exploratory_p,global_family_size,multiplicity_role
frequent_break,legacy_no_credit_vs_full,legacy_post_hoc,full,no_credit,,legacy_confounded,no_credit,throughput_packets_per_slot,8,50,400,19102,"[7,42,123,314,456,789,1024,2024]","[-0.526,-0.418,0.052666666666666646,-0.17400000000000004,-0.4586666666666666,0.4806666666666667,-0.8506666666666667,-0.7546666666666668]",matched_policy_seed,2.0028333333333332,1.6717499999999998,-0.33108333333333334,-0.4383333333333333,0.43786682580763886,-0.6101708333333334,-0.0289895833333335,0.14974699488450455,crossed_pigeonhole_bootstrap_percentile,5000,-0.7561279225085277,-0.672113708896469,-0.6666666666666666,0.25,0.33108333333333334,256,2,0,True,0.0859375,exact_policy_seed_sign_flip_on_workload_means,6.0,0.109375,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.18415178571428573,30,1.0,0.17331932773109243,240,legacy_exploratory
frequent_break,legacy_no_credit_vs_full,legacy_post_hoc,full,no_credit,,legacy_confounded,no_credit,average_delay_slots,8,50,400,19103,"[7,42,123,314,456,789,1024,2024]","[0.5501284693155428,0.6936507873716035,0.10284811041424569,0.12892343342116105,0.5881056865995304,0.4962244045662071,0.3889697330462682,-0.5119741206857574]",matched_policy_seed,7.32861129352531,7.633220856531412,0.30460956300610015,0.4425970688062376,0.39173930067462,-0.016635515275659145,0.5977467316358336,0.15751869737543966,crossed_pigeonhole_bootstrap_percentile,5000,0.7775823423422862,0.6911843043042544,0.7222222222222222,0.875,0.30460956300610015,256,2,0,True,0.0625,exact_policy_seed_sign_flip_on_workload_means,5.0,0.078125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.13392857142857142,30,1.0,0.14285714285714285,240,legacy_exploratory
frequent_break,legacy_no_credit_vs_full,legacy_post_hoc,full,no_credit,,legacy_confounded,no_credit,p95_delay_slots,8,50,400,19104,"[7,42,123,314,456,789,1024,2024]","[2.414000000000002,2.553999999999999,0.28000000000000147,1.0079999999999998,1.861000000000001,2.2530000000000014,1.827,-0.1159999999999998]",matched_policy_seed,15.701249999999995,17.211374999999997,1.5101250000000004,1.8440000000000005,1.0065266212503843,0.6412281250000017,2.391512500000001,0.4402253050496252,crossed_pigeonhole_bootstrap_percentile,5000,1.5003328954419586,1.333629240392852,0.9444444444444444,0.875,1.5101250000000006,256,2,0,True,0.015625,exact_policy_seed_sign_flip_on_workload_means,1.0,0.015625,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.34375,0.052083333333333336,30,1.0,0.049342105263157895,240,legacy_exploratory
frequent_break,legacy_no_credit_vs_full,legacy_post_hoc,full,no_credit,,legacy_confounded,no_credit,mean_queue_packets,8,50,400,19105,"[7,42,123,314,456,789,1024,2024]","[0.2588055555555555,0.2654722222222222,0.028388888888888873,0.17305555555555555,0.3500555555555555,-0.0382777777777778,0.4184444444444445,0.322138888888889]",matched_policy_seed,2.0361354166666668,2.258395833333333,0.22226041666666668,0.26213888888888887,0.158513507857123,0.11572647569444446,0.32959253472222216,0.05465654066143537,crossed_pigeonhole_bootstrap_percentile,5000,1.402154426277679,1.2463594900246036,0.8888888888888888,0.875,0.22226041666666668,256,2,0,True,0.0234375,exact_policy_seed_sign_flip_on_workload_means,2.0,0.0234375,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.46875,0.05859375,30,1.0,0.06540697674418605,240,legacy_exploratory
frequent_break,legacy_no_credit_vs_full,legacy_post_hoc,full,no_credit,,legacy_confounded,no_credit,routing_switches,8,50,400,19106,"[7,42,123,314,456,789,1024,2024]","[77.54,-38.74,-11.24,-8.24,-50.08,-79.58,26.54,72.46]",matched_policy_seed,68.3025,66.885,-1.4175,-9.74,56.6785496714334,-37.302687500000005,36.84137499999998,18.811825698902403,crossed_pigeonhole_bootstrap_percentile,5000,-0.025009461396194376,-0.022230632352172777,-0.1111111111111111,0.375,1.417499999999999,256,2,0,True,0.953125,exact_policy_seed_sign_flip_on_workload_means,16.0,0.84375,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.953125,30,1.0,0.9989082969432315,240,legacy_exploratory
frequent_break,legacy_no_credit_vs_full,legacy_post_hoc,full,no_credit,,legacy_confounded,no_credit,global_control_overhead_ratio,8,50,400,19107,"[7,42,123,314,456,789,1024,2024]","[0.0005881403500797437,0.002877296415327763,0.001738389904588952,0.0036024412965102648,0.005404823470396902,0.004469496784593414,0.0017063035592585296,0.0013716953755890055]",matched_policy_seed,0.05242461692276762,0.05514444031731069,0.0027198233945430715,0.0023078431599583577,0.0016658910272023687,0.0016322556584137799,0.0039019204334007664,0.0005860661941732372,crossed_pigeonhole_bootstrap_percentile,5000,1.6326538471790892,1.4512478641591904,1.0,1.0,0.002719823394543072,256,2,0,True,0.0078125,exact_policy_seed_sign_flip_on_workload_means,0.0,0.0078125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.234375,0.02130681818181818,30,1.0,0.03125,240,legacy_exploratory
frequent_break,legacy_no_lifetime_vs_full,legacy_post_hoc,full,no_lifetime,,legacy_confounded,no_lifetime,delivery_ratio,8,50,400,19200,"[7,42,123,314,456,789,1024,2024]","[0.43666666666666665,0.42,0.4023958333333333,0.41541666666666666,0.4158333333333333,0.4540625,0.3841666666666667,0.38489583333333344]",matched_policy_seed,0.3129427083333334,0.7271223958333333,0.4141796875,0.41562499999999997,0.02399889407561684,0.381953125,0.4448190104166667,0.015931070313332428,crossed_pigeonhole_bootstrap_percentile,5000,17.258282243964377,15.340695327968334,1.0,1.0,0.4141796875,256,2,0,True,0.0078125,exact_policy_seed_sign_flip_on_workload_means,0.0,0.0078125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.234375,0.0390625,30,1.0,0.03125,240,legacy_exploratory
frequent_break,legacy_no_lifetime_vs_full,legacy_post_hoc,full,no_lifetime,,legacy_confounded,no_lifetime,drop_rate,8,50,400,19201,"[7,42,123,314,456,789,1024,2024]","[-0.2866666666666666,-0.2755208333333334,-0.25843750000000004,-0.26739583333333333,-0.2671875,-0.29166666666666663,-0.2485416666666667,-0.24656249999999996]",matched_policy_seed,0.2907161458333334,0.02296875,-0.26774739583333335,-0.2672916666666667,0.01645455968454343,-0.2956910807291666,-0.23963411458333334,0.014418742847655342,crossed_pigeonhole_bootstrap_percentile,5000,-16.27192711117281,-14.463935209931387,-1.0,0.0,0.26774739583333335,256,2,0,True,0.0078125,exact_policy_seed_sign_flip_on_workload_means,0.0,0.0078125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.234375,0.0390625,30,1.0,0.03125,240,legacy_exploratory
frequent_break,legacy_no_lifetime_vs_full,legacy_post_hoc,full,no_lifetime,,legacy_confounded,no_lifetime,throughput_packets_per_slot,8,50,400,19202,"[7,42,123,314,456,789,1024,2024]","[2.794666666666667,2.688,2.5753333333333335,2.658666666666666,2.6613333333333333,2.9059999999999997,2.4586666666666672,2.4633333333333334]",matched_policy_seed,2.0028333333333332,4.653583333333334,2.65075,2.6599999999999997,0.15359292208394784,2.4448083333333335,2.8459208333333335,0.10202137415333283,crossed_pigeonhole_bootstrap_percentile,5000,17.258282243964373,15.340695327968332,1.0,1.0,2.6507500000000004,256,2,0,True,0.0078125,exact_policy_seed_sign_flip_on_workload_means,0.0,0.0078125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.234375,0.0390625,30,1.0,0.03125,240,legacy_exploratory
frequent_break,legacy_no_lifetime_vs_full,legacy_post_hoc,full,no_lifetime,,legacy_confounded,no_lifetime,average_delay_slots,8,50,400,19203,"[7,42,123,314,456,789,1024,2024]","[-0.7429738773049795,-0.6555048344676355,-1.1497799563176663,-1.387084279364915,-0.6957886687420478,-0.4156470502261334,-1.142571728505054,-1.2228992888122974]",matched_policy_seed,7.32861129352531,6.40208008305772,-0.926531210467591,-0.9427728029050169,0.34181239881445136,-1.270056080008761,-0.5586001376573487,0.18019812774382565,crossed_pigeonhole_bootstrap_percentile,5000,-2.710642485998722,-2.4094599875544196,-1.0,0.0,0.9265312104675911,256,2,0,True,0.0078125,exact_policy_seed_sign_flip_on_workload_means,0.0,0.0078125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.234375,0.0234375,30,1.0,0.03125,240,legacy_exploratory
frequent_break,legacy_no_lifetime_vs_full,legacy_post_hoc,full,no_lifetime,,legacy_confounded,no_lifetime,p95_delay_slots,8,50,400,19204,"[7,42,123,314,456,789,1024,2024]","[-3.264999999999998,-2.8149999999999977,-4.504999999999998,-5.525999999999999,-2.5759999999999987,-2.3889999999999985,-4.038999999999999,-4.130999999999999]",matched_policy_seed,15.701249999999995,12.045499999999997,-3.655749999999998,-3.6519999999999984,1.083767601603644,-4.557771874999998,-2.768496874999999,0.4622508776694487,crossed_pigeonhole_bootstrap_percentile,5000,-3.3731862759051006,-2.9983878008045335,-1.0,0.0,3.6557499999999985,256,2,0,True,0.0078125,exact_policy_seed_sign_flip_on_workload_means,0.0,0.0078125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.234375,0.029296875,30,1.0,0.03125,240,legacy_exploratory
frequent_break,legacy_no_lifetime_vs_full,legacy_post_hoc,full,no_lifetime,,legacy_confounded,no_lifetime,mean_queue_packets,8,50,400,19205,"[7,42,123,314,456,789,1024,2024]","[-0.6203055555555556,-0.5868611111111112,-0.60675,-0.6570833333333335,-0.5636944444444445,-0.6653611111111111,-0.5798333333333333,-0.5851944444444445]",matched_policy_seed,2.0361354166666668,1.428,-0.6081354166666667,-0.5968055555555556,0.036985716407063676,-0.6814005208333334,-0.5372288194444444,0.03677046011695194,crossed_pigeonhole_bootstrap_percentile,5000,-16.442439832002893,-14.61550207289146,-1.0,0.0,0.6081354166666667,256,2,0,True,0.0078125,exact_policy_seed_sign_flip_on_workload_means,0.0,0.0078125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.234375,0.026041666666666668,30,1.0,0.03125,240,legacy_exploratory
frequent_break,legacy_no_lifetime_vs_full,legacy_post_hoc,full,no_lifetime,,legacy_confounded,no_lifetime,routing_switches,8,50,400,19206,"[7,42,123,314,456,789,1024,2024]","[-55.34,-35.42,-8.98,7.06,-42.64,-60.2,17.22,-3.1]",matched_policy_seed,68.3025,45.6275,-22.675,-22.200000000000003,29.47802813719301,-42.2139375,-2.7271875000000048,10.11877941368742,crossed_pigeonhole_bootstrap_percentile,5000,-0.7692169874616038,-0.6837484332992033,-0.6666666666666666,0.25,22.675,256,2,0,True,0.0859375,exact_policy_seed_sign_flip_on_workload_means,6.0,0.109375,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.18415178571428573,30,1.0,0.17331932773109243,240,legacy_exploratory
frequent_break,legacy_no_lifetime_vs_full,legacy_post_hoc,full,no_lifetime,,legacy_confounded,no_lifetime,global_control_overhead_ratio,8,50,400,19207,"[7,42,123,314,456,789,1024,2024]","[0.002678819998841112,0.001783250857730695,0.00170107644092375,0.0021243546434749844,0.001978956257554723,0.002719806454866991,-0.0003822736191149738,0.0018445612368264703]",matched_policy_seed,0.05242461692276762,0.05423068595665558,0.001806069033887969,0.0019117587471905967,0.0009658212917424161,0.0005722828186206016,0.0030082320834397863,0.000631583520789348,crossed_pigeonhole_bootstrap_percentile,5000,1.8699826244560016,1.6622067772942235,0.9444444444444444,0.875,0.0018060690338879688,256,2,0,True,0.015625,exact_policy_seed_sign_flip_on_workload_means,1.0,0.015625,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,0.296875,0.033482142857142856,30,1.0,0.049342105263157895,240,legacy_exploratory
frequent_break,legacy_no_packet_context_vs_full,legacy_post_hoc,full,no_packet_context,,legacy_confounded,no_packet_context,delivery_ratio,8,50,400,19300,"[7,42,123,314,456,789,1024,2024]","[0.03916666666666667,0.030833333333333338,-0.053437500000000006,0.021875,0.026770833333333334,0.0603125,-0.005416666666666669,-0.009062499999999998]",matched_policy_seed,0.3129427083333334,0.32682291666666663,0.013880208333333335,0.024322916666666666,0.035341734018614034,-0.01134212239583333,0.036145833333333335,0.012190176651515972,crossed_pigeonhole_bootstrap_percentile,5000,0.39274270826730817,0.34910462957094057,0.4444444444444444,0.625,0.013880208333333333,256,2,0,True,0.3125,exact_policy_seed_sign_flip_on_workload_means,10.0,0.3125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.4799107142857143,30,1.0,0.4896496815286624,240,legacy_exploratory
frequent_break,legacy_no_packet_context_vs_full,legacy_post_hoc,full,no_packet_context,,legacy_confounded,no_packet_context,drop_rate,8,50,400,19301,"[7,42,123,314,456,789,1024,2024]","[-0.016041666666666666,-0.013541666666666665,0.03645833333333333,-0.012916666666666665,-0.011354166666666665,-0.025833333333333333,0.008749999999999997,0.007291666666666668]",matched_policy_seed,0.2907161458333334,0.2873177083333333,-0.0033984375000000013,-0.012135416666666666,0.019893919558605484,-0.01563964843749999,0.011171875,0.006834896991544903,crossed_pigeonhole_bootstrap_percentile,5000,-0.17082795021808272,-0.15184706686051797,-0.3888888888888889,0.375,0.0033984375,256,4,0,True,0.6484375,exact_policy_seed_sign_flip_on_workload_means,11.0,0.3828125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.810546875,30,1.0,0.7720588235294118,240,legacy_exploratory
frequent_break,legacy_no_packet_context_vs_full,legacy_post_hoc,full,no_packet_context,,legacy_confounded,no_packet_context,throughput_packets_per_slot,8,50,400,19302,"[7,42,123,314,456,789,1024,2024]","[0.25066666666666665,0.19733333333333333,-0.342,0.14,0.17133333333333334,0.38599999999999995,-0.03466666666666668,-0.057999999999999996]",matched_policy_seed,2.0028333333333332,2.091666666666667,0.08883333333333333,0.15566666666666668,0.2261870977191298,-0.061012499999999956,0.23058541666666663,0.07501314022527367,crossed_pigeonhole_bootstrap_percentile,5000,0.39274270826730817,0.34910462957094057,0.4444444444444444,0.625,0.08883333333333332,256,2,0,True,0.3125,exact_policy_seed_sign_flip_on_workload_means,10.0,0.3125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.4799107142857143,30,1.0,0.4896496815286624,240,legacy_exploratory
frequent_break,legacy_no_packet_context_vs_full,legacy_post_hoc,full,no_packet_context,,legacy_confounded,no_packet_context,average_delay_slots,8,50,400,19303,"[7,42,123,314,456,789,1024,2024]","[0.10143552041150265,0.21422672073297322,-0.032740970880017956,-0.3406514051914822,0.30052564335842435,0.38336869792087824,-0.307126476041959,-0.38192767754629586]",matched_policy_seed,7.32861129352531,7.3207500501208145,-0.007861243404497049,0.03434727476574235,0.304791698084994,-0.2331352464121603,0.20856868421457536,0.11262384655276114,crossed_pigeonhole_bootstrap_percentile,5000,-0.025792183494134664,-0.0229263853281197,-0.05555555555555555,0.5,0.007861243404497058,256,2,0,True,0.9296875,exact_policy_seed_sign_flip_on_workload_means,17.0,0.9453125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.9617456896551724,30,1.0,0.9829295154185022,240,legacy_exploratory
frequent_break,legacy_no_packet_context_vs_full,legacy_post_hoc,full,no_packet_context,,legacy_confounded,no_packet_context,p95_delay_slots,8,50,400,19304,"[7,42,123,314,456,789,1024,2024]","[0.11600000000000169,1.1340000000000006,0.04300000000000008,-1.3469999999999984,0.45400000000000057,0.888,-0.6399999999999999,-1.2169999999999996]",matched_policy_seed,15.701249999999995,15.630124999999998,-0.07112499999999938,0.07950000000000088,0.9227713596242878,-0.776149999999999,0.6569656249999997,0.3630354686638229,crossed_pigeonhole_bootstrap_percentile,5000,-0.0770775981050803,-0.06851342053784916,-0.05555555555555555,0.625,0.07112499999999938,256,2,0,True,0.8359375,exact_policy_seed_sign_flip_on_workload_means,17.0,0.9453125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.8956473214285714,30,1.0,0.9331395348837209,240,legacy_exploratory
frequent_break,legacy_no_packet_context_vs_full,legacy_post_hoc,full,no_packet_context,,legacy_confounded,no_packet_context,mean_queue_packets,8,50,400,19305,"[7,42,123,314,456,789,1024,2024]","[-0.06675,-0.057638888888888885,0.07069444444444445,-0.06238888888888887,-0.024416666666666694,-0.13050000000000003,-0.027722222222222214,-0.04094444444444443]",matched_policy_seed,2.0361354166666668,1.9936770833333333,-0.042458333333333334,-0.04929166666666666,0.056464393503216415,-0.07883003472222223,-0.0027789930555555857,0.019781843612420483,crossed_pigeonhole_bootstrap_percentile,5000,-0.7519488070108246,-0.6683989395651774,-0.6111111111111112,0.125,0.042458333333333334,256,2,0,True,0.0859375,exact_policy_seed_sign_flip_on_workload_means,7.0,0.1484375,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.14322916666666666,30,1.0,0.17331932773109243,240,legacy_exploratory
frequent_break,legacy_no_packet_context_vs_full,legacy_post_hoc,full,no_packet_context,,legacy_confounded,no_packet_context,routing_switches,8,50,400,19306,"[7,42,123,314,456,789,1024,2024]","[-16.36,15.5,50.24,30.34,-1.02,0.98,51.32,49.42]",matched_policy_seed,68.3025,90.855,22.5525,22.92,26.623379494614987,4.761687500000026,39.840374999999995,8.979408069176584,crossed_pigeonhole_bootstrap_percentile,5000,0.8470938110829098,0.752972276518142,0.6666666666666666,0.75,22.552500000000002,256,2,0,True,0.078125,exact_policy_seed_sign_flip_on_workload_means,6.0,0.109375,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.18028846153846154,30,1.0,0.16447368421052633,240,legacy_exploratory
frequent_break,legacy_no_packet_context_vs_full,legacy_post_hoc,full,no_packet_context,,legacy_confounded,no_packet_context,global_control_overhead_ratio,8,50,400,19307,"[7,42,123,314,456,789,1024,2024]","[0.001172538281068241,0.0003860479267542251,-0.0007867705112530573,0.0021998307852270815,0.00026623310396351406,0.000537675948831899,-0.0002743324424079237,0.0002665976657691575]",matched_policy_seed,0.05242461692276762,0.05289559451751176,0.0004709775947441422,0.00032632279626169133,0.0009034767196995542,-0.0001012678108305167,0.001130050354815965,0.0003105543109276779,crossed_pigeonhole_bootstrap_percentile,5000,0.5212946658999281,0.46337303635549165,0.5,0.75,0.00047097759474414215,256,2,0,True,0.1875,exact_policy_seed_sign_flip_on_workload_means,9.0,0.25,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.26785714285714285,30,1.0,0.3284671532846715,240,legacy_exploratory
frequent_break,legacy_no_ppo_protection_vs_full,legacy_post_hoc,full,no_ppo_protection,,legacy_confounded,no_ppo_protection,delivery_ratio,8,50,400,19400,"[7,42,123,314,456,789,1024,2024]","[0.002916666666666663,0.0446875,0.011458333333333333,0.0030208333333333285,-0.0066666666666666645,0.031875,-0.019062500000000003,-0.0253125]",matched_policy_seed,0.3129427083333334,0.31830729166666666,0.005364583333333332,0.0029687499999999957,0.02384542494221068,-0.009856770833333332,0.021993815104166644,0.008120130471921812,crossed_pigeonhole_bootstrap_percentile,5000,0.22497327459394767,0.19997624408350903,0.2222222222222222,0.625,0.005364583333333332,256,2,0,True,0.5546875,exact_policy_seed_sign_flip_on_workload_means,14.0,0.640625,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.665625,30,1.0,0.6969895287958116,240,legacy_exploratory
frequent_break,legacy_no_ppo_protection_vs_full,legacy_post_hoc,full,no_ppo_protection,,legacy_confounded,no_ppo_protection,drop_rate,8,50,400,19401,"[7,42,123,314,456,789,1024,2024]","[0.00031249999999999583,-0.028645833333333325,-0.011145833333333337,-0.007083333333333334,0.0019791666666666642,-0.020000000000000004,0.018437499999999996,0.01375]",matched_policy_seed,0.2907161458333334,0.2866666666666666,-0.004049479166666668,-0.003385416666666669,0.01602150068854338,-0.015299804687500002,0.006446289062499986,0.005597775642876989,crossed_pigeonhole_bootstrap_percentile,5000,-0.25275280046408893,-0.22466915596807904,-0.2222222222222222,0.5,0.004049479166666668,256,2,0,True,0.515625,exact_policy_seed_sign_flip_on_workload_means,14.0,0.640625,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.703125,30,1.0,0.6653225806451613,240,legacy_exploratory
frequent_break,legacy_no_ppo_protection_vs_full,legacy_post_hoc,full,no_ppo_protection,,legacy_confounded,no_ppo_protection,throughput_packets_per_slot,8,50,400,19402,"[7,42,123,314,456,789,1024,2024]","[0.018666666666666658,0.286,0.0733333333333333,0.0193333333333333,-0.042666666666666686,0.20400000000000001,-0.122,-0.162]",matched_policy_seed,2.0028333333333332,2.0371666666666663,0.03433333333333333,0.01899999999999998,0.15261071963014836,-0.06375624999999997,0.14250000000000002,0.05247274223677166,crossed_pigeonhole_bootstrap_percentile,5000,0.22497327459394764,0.199976244083509,0.2222222222222222,0.625,0.03433333333333332,256,2,0,True,0.5546875,exact_policy_seed_sign_flip_on_workload_means,14.0,0.640625,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.665625,30,1.0,0.6969895287958116,240,legacy_exploratory
frequent_break,legacy_no_ppo_protection_vs_full,legacy_post_hoc,full,no_ppo_protection,,legacy_confounded,no_ppo_protection,average_delay_slots,8,50,400,19403,"[7,42,123,314,456,789,1024,2024]","[0.1441563654884368,0.44777719404820837,0.11644502691307672,-0.14931121646334305,0.2604316914776137,0.4998808096410238,-0.1159467022379588,-0.22643510781201456]",matched_policy_seed,7.32861129352531,7.450736051157191,0.12212475763188038,0.13030069620075677,0.27261828128744986,-0.06923771284749505,0.32995990601075803,0.10096715114414676,crossed_pigeonhole_bootstrap_percentile,5000,0.4479698025207324,0.39819538001842875,0.4444444444444444,0.625,0.12212475763188038,256,2,0,True,0.2421875,exact_policy_seed_sign_flip_on_workload_means,10.0,0.3125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.4273897058823529,30,1.0,0.40933098591549294,240,legacy_exploratory
frequent_break,legacy_no_ppo_protection_vs_full,legacy_post_hoc,full,no_ppo_protection,,legacy_confounded,no_ppo_protection,p95_delay_slots,8,50,400,19404,"[7,42,123,314,456,789,1024,2024]","[0.8500000000000005,1.3899999999999997,0.7850000000000006,-0.38999999999999885,0.5600000000000007,0.9780000000000009,-0.7090000000000002,-1.1249999999999993]",matched_policy_seed,15.701249999999995,15.993624999999998,0.2923750000000005,0.6725000000000007,0.9084877446299741,-0.3977937499999995,1.0018843750000004,0.3521064087103646,crossed_pigeonhole_bootstrap_percentile,5000,0.3218260254232538,0.28606757815400335,0.3888888888888889,0.625,0.2923750000000005,256,2,0,True,0.3828125,exact_policy_seed_sign_flip_on_workload_means,11.0,0.3828125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.5433238636363636,30,1.0,0.5450581395348837,240,legacy_exploratory
frequent_break,legacy_no_ppo_protection_vs_full,legacy_post_hoc,full,no_ppo_protection,,legacy_confounded,no_ppo_protection,mean_queue_packets,8,50,400,19405,"[7,42,123,314,456,789,1024,2024]","[0.016277777777777766,-0.026111111111111106,-0.009027777777777794,0.0029444444444444427,0.06727777777777778,-0.060027777777777784,0.010888888888888908,0.011527777777777772]",matched_policy_seed,2.0361354166666668,2.0378541666666665,0.0017187499999999972,0.006916666666666675,0.036634068715207045,-0.025938715277777778,0.030062847222222185,0.014244385156668603,crossed_pigeonhole_bootstrap_percentile,5000,0.04691671059967561,0.041703742755267205,0.16666666666666666,0.625,0.001718749999999999,256,2,0,True,0.8671875,exact_policy_seed_sign_flip_on_workload_means,15.0,0.7421875,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.9291294642857143,30,1.0,0.9501121076233184,240,legacy_exploratory
frequent_break,legacy_no_ppo_protection_vs_full,legacy_post_hoc,full,no_ppo_protection,,legacy_confounded,no_ppo_protection,routing_switches,8,50,400,19406,"[7,42,123,314,456,789,1024,2024]","[-29.28,-36.74,-19.72,1.36,-5.7,-25.66,14.56,10.64]",matched_policy_seed,68.3025,56.985,-11.3175,-12.709999999999999,19.232845231901745,-23.670375,1.4103749999999946,6.418176220165478,crossed_pigeonhole_bootstrap_percentile,5000,-0.5884464759913698,-0.5230635342145509,-0.5555555555555556,0.375,11.3175,256,2,0,True,0.140625,exact_policy_seed_sign_flip_on_workload_means,8.0,0.1953125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.28125,30,1.0,0.25961538461538464,240,legacy_exploratory
frequent_break,legacy_no_ppo_protection_vs_full,legacy_post_hoc,full,no_ppo_protection,,legacy_confounded,no_ppo_protection,global_control_overhead_ratio,8,50,400,19407,"[7,42,123,314,456,789,1024,2024]","[0.00025903455438719175,0.0015755352312251316,0.00035994053494979903,0.0019083444675346598,-8.871480111741493e-06,7.47729147589761e-05,-0.0007025449635619889,-0.00023409912023827543]",matched_policy_seed,0.05242461692276762,0.05282863094013559,0.00040401401736796905,0.00016690373457308393,0.000891945615470026,-0.00017760035280021063,0.001031147223414925,0.00031234238880719256,crossed_pigeonhole_bootstrap_percentile,5000,0.4529581292409481,0.40262944821417607,0.4444444444444444,0.625,0.000404014017367969,256,2,0,True,0.296875,exact_policy_seed_sign_flip_on_workload_means,10.0,0.3125,auto,wilcox,0,0,0,scipy_wilcoxon_two_sided_on_workload_averaged_policy_seeds,1.0,0.38722826086956524,30,1.0,0.47818791946308725,240,legacy_exploratory
