scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
medium_load,mappo_full,7,13001,192,127,9,56,0.6614583333333334,0.046875,4.233333333333333,6.354330708661418,13.0,1.5777777777777777,15,22,-2.37530159647152,0.19695965199621263,0.03641975308641975,0.7101142675593862,0.044315609284649525,0.2751167732050085,0.05446614440630246,0.016973970874899668,0.7102803738317757,0.6122448979591837,0.5833333333333334
medium_load,mappo_full,7,13002,192,122,11,59,0.6354166666666666,0.057291666666666664,4.066666666666666,6.262295081967213,13.949999999999989,1.6347222222222222,17,25,-3.6454561100780607,0.19796804108028637,0.03777777777777778,0.7118826359015201,0.0509906018187752,0.2609906459209865,0.05359604351734346,0.02190359477124183,0.7010309278350515,0.5094339622641509,0.6428571428571429
medium_load,mappo_full,7,13003,192,119,10,63,0.6197916666666666,0.052083333333333336,3.966666666666667,6.159663865546219,13.099999999999994,1.6083333333333334,18,23,-3.4104871719743612,0.2075343808641989,0.03731481481481481,0.7208974275781372,0.04845611689651938,0.2691931732411608,0.05630113634126664,0.019456484348125216,0.6458333333333334,0.5645161290322581,0.6470588235294118
medium_load,mappo_full,7,13004,192,124,5,63,0.6458333333333334,0.026041666666666668,4.133333333333334,6.459677419354839,13.849999999999994,1.573611111111111,16,27,-2.8972459713719743,0.22406938944257873,0.03654320987654321,0.6894047310985295,0.05361181202125474,0.26851919551609954,0.05417193852956581,0.009733688797156288,0.5833333333333334,0.6333333333333333,0.7708333333333334
medium_load,mappo_full,7,13005,192,129,8,55,0.671875,0.041666666666666664,4.3,6.713178294573644,13.599999999999994,1.625,14,21,-2.7605397478797387,0.2216323911726271,0.03743827160493827,0.7258373855217355,0.042726313647366274,0.2842984918991111,0.05540720998951679,0.01601364522417154,0.6941176470588235,0.6376811594202898,0.6842105263157895
medium_load,mappo_full,7,13006,192,122,13,57,0.6354166666666666,0.06770833333333333,4.066666666666666,6.155737704918033,12.0,1.5722222222222222,12,31,-3.3919051340828323,0.20092181953167595,0.03632716049382716,0.7341263240964058,0.06642729876476007,0.2785028675315054,0.05715905783381776,0.02701058201058201,0.6565656565656566,0.5344827586206896,0.7428571428571429
medium_load,mappo_full,7,13007,192,127,5,60,0.6614583333333334,0.026041666666666668,4.233333333333333,6.393700787401575,13.699999999999989,1.5611111111111111,12,18,-0.9684544637851875,0.19271348761668686,0.036172839506172845,0.7268907540787427,0.037040428182069055,0.2925818896445832,0.05726596431603588,0.009606888209829386,0.6831683168316832,0.5636363636363636,0.75
medium_load,mappo_full,7,13008,192,118,8,66,0.6145833333333334,0.041666666666666664,3.933333333333333,6.423728813559322,15.149999999999991,1.6972222222222222,17,31,-3.5172319109255716,0.19919555860078692,0.03938271604938272,0.7182373929527743,0.0590931167788753,0.26009253918309644,0.05459924837155597,0.01516358297705047,0.5929203539823009,0.6304347826086957,0.6666666666666666
medium_load,mappo_full,7,13009,192,127,6,59,0.6614583333333334,0.03125,4.233333333333333,6.118110236220472,13.0,1.5041666666666667,11,19,-2.212116188272513,0.21323070182576925,0.03487654320987654,0.7120938987326799,0.036630076007010993,0.28014085458744903,0.0548314483143122,0.01201543482890232,0.6666666666666666,0.6333333333333333,0.696969696969697
medium_load,mappo_full,7,13010,192,119,11,62,0.6197916666666666,0.057291666666666664,3.966666666666667,6.495798319327731,13.0,1.6430555555555555,17,11,-3.8886313044851386,0.21270933349521437,0.03805555555555555,0.7007318398532979,0.020917551231018724,0.2580687452668877,0.05442543949214496,0.02130639097744361,0.6483516483516484,0.5352112676056338,0.7333333333333333
medium_load,mappo_full,7,13011,192,123,14,55,0.640625,0.07291666666666667,4.1,6.162601626016261,13.0,1.6472222222222221,17,27,-3.276325541633703,0.20846417135397,0.0379320987654321,0.7076980862099169,0.05038003505495766,0.27615155684815135,0.05688126472189051,0.026545469064818913,0.6455696202531646,0.559322033898305,0.7222222222222222
medium_load,mappo_full,7,13012,192,129,10,53,0.671875,0.052083333333333336,4.3,6.953488372093023,18.0,1.7097222222222221,15,8,-3.3295972734889525,0.21609012997860205,0.03925925925925926,0.7220203530668864,0.016133675692499225,0.2719866408101702,0.05349591351889029,0.01893790849673203,0.71875,0.6551724137931034,0.5789473684210527
medium_load,mappo_full,7,13013,192,117,8,67,0.609375,0.041666666666666664,3.9,6.3931623931623935,13.0,1.6694444444444445,18,16,-3.8157509431501904,0.2118781298792351,0.0387962962962963,0.7162167670728251,0.032326281389748884,0.2588069418255177,0.055019028777177244,0.015907436073844743,0.6590909090909091,0.5076923076923077,0.6666666666666666
medium_load,mappo_full,7,13014,192,125,8,59,0.6510416666666666,0.041666666666666664,4.166666666666667,6.744,12.0,1.5902777777777777,14,28,-4.164575381481773,0.2336223094537231,0.03679012345679012,0.7027449706834547,0.053982497407420005,0.26137536526081423,0.05246519508120189,0.015549998676933663,0.6896551724137931,0.6290322580645161,0.6046511627906976
medium_load,mappo_full,7,13015,192,119,7,66,0.6197916666666666,0.036458333333333336,3.966666666666667,6.2521008403361344,12.099999999999994,1.5916666666666666,15,20,-3.618409012406781,0.2115910440987131,0.03703703703703704,0.7219684904990955,0.04154022720199191,0.2634775790658143,0.055152112137340545,0.0157703081232493,0.6407766990291263,0.5740740740740741,0.6285714285714286
medium_load,mappo_full,7,13016,192,131,7,54,0.6822916666666666,0.036458333333333336,4.366666666666666,5.4961832061068705,14.0,1.336111111111111,13,1,-1.0911986360331545,0.19518243123182247,0.030987654320987653,0.717082881449734,0.0023809523809523807,0.28948176279058635,0.05546752053516516,0.015399937752878927,0.7032967032967034,0.6307692307692307,0.7222222222222222
medium_load,mappo_full,7,13017,192,118,10,64,0.6145833333333334,0.052083333333333336,3.933333333333333,6.067796610169491,13.149999999999991,1.6583333333333334,13,20,-3.0942436974650613,0.19343039767929252,0.03845679012345679,0.7429140459702215,0.04119493996428981,0.27313465043728197,0.05784875085859546,0.019867020807423287,0.6595744680851063,0.5272727272727272,0.627906976744186
medium_load,mappo_full,7,13018,192,120,13,59,0.625,0.06770833333333333,4.0,6.416666666666667,13.049999999999997,1.6625,11,28,-3.700588379957544,0.1994856696808215,0.038395061728395054,0.7242239491743105,0.05860575899275589,0.26973268547184953,0.05606943571929966,0.02658826396055498,0.6483516483516484,0.5483870967741935,0.6923076923076923
