group,baseline,metric,n_paired,mappo_mean,baseline_mean,mean_diff,median_diff,cohens_dz,wilcoxon_stat,raw_p,bh_p
n132,full_heuristic,delivery_ratio,10,0.15762310606060606,0.060037878787878786,0.09758522727272725,0.10085227272727271,11.725093681086106,0.0,0.001953125,0.0029296875
n132,full_heuristic,drop_rate,10,0.2437973484848485,0.2943181818181818,-0.05052083333333333,-0.04930160984848485,-7.560386154421735,0.0,0.001953125,0.0029296875
n132,full_heuristic,throughput_packets_per_slot,10,5.548333333333334,2.1133333333333333,3.435,3.55,11.725093681086106,0.0,0.001953125,0.0029296875
n132,full_heuristic,average_delay_slots,10,11.971486755373627,10.726162973496653,1.2453237818769782,1.5273013077525572,1.5603456188689209,1.0,0.00390625,0.0046875
n132,full_heuristic,p95_delay_slots,10,24.049374999999998,22.129999999999995,1.9193749999999994,2.1406250000000036,0.7425047728940601,10.0,0.083984375,0.083984375
n132,full_heuristic,mean_queue_packets,10,3.0576010101010103,3.289520202020202,-0.23191919191919186,-0.2255366161616157,-8.450530174240026,0.0,0.001953125,0.0029296875
n24,global_dijkstra,delivery_ratio,10,0.7344401041666668,0.7302083333333332,0.004231770833333326,0.0068359375,0.13347869940744053,24.0,0.76953125,0.76953125
n24,global_dijkstra,drop_rate,10,0.021614583333333333,0.019791666666666666,0.0018229166666666658,0.0029296875,0.2174969137295943,20.0,0.48046875,0.720703125
n24,global_dijkstra,throughput_packets_per_slot,10,4.700416666666667,4.673333333333334,0.02708333333333348,0.04375000000000018,0.13347869940744156,24.0,0.76953125,0.76953125
n24,global_dijkstra,average_delay_slots,10,6.004251322112177,6.3494091388237495,-0.34515781671157153,-0.4083463604721902,-0.8255030924363334,7.0,0.037109375,0.111328125
n24,global_dijkstra,p95_delay_slots,10,11.02625,12.045,-1.0187500000000018,-1.2406250000000014,-0.9482158898910619,6.0,0.02734375,0.111328125
n24,global_dijkstra,mean_queue_packets,10,1.3598437500000002,1.409722222222222,-0.04987847222222217,-0.04626736111111107,-0.5175259605594995,12.0,0.130859375,0.26171875
n24,full_heuristic,delivery_ratio,10,0.7344401041666668,0.3302083333333333,0.4042317708333333,0.3955078125,10.962959166178084,0.0,0.001953125,0.001953125
n24,full_heuristic,drop_rate,10,0.021614583333333333,0.16145833333333334,-0.13984375,-0.14615885416666669,-4.615638492915686,0.0,0.001953125,0.001953125
n24,full_heuristic,throughput_packets_per_slot,10,4.700416666666667,2.1133333333333333,2.587083333333333,2.53125,10.962959166178093,0.0,0.001953125,0.001953125
n24,full_heuristic,average_delay_slots,10,6.004251322112177,9.012292803476223,-3.0080414813640455,-2.9936087182295084,-5.55453469652447,0.0,0.001953125,0.001953125
n24,full_heuristic,p95_delay_slots,10,11.02625,19.549999999999994,-8.523749999999998,-8.031249999999996,-4.797641655668076,0.0,0.001953125,0.001953125
n24,full_heuristic,mean_queue_packets,10,1.3598437500000002,2.5059722222222223,-1.146128472222222,-1.1443576388888888,-8.855824119368988,0.0,0.001953125,0.001953125
n66,global_dijkstra,delivery_ratio,10,0.30918615984405456,0.32670565302144244,-0.017519493177387907,-0.020346003898635445,-1.3486809186237003,0.0,0.001953125,0.00390625
n66,global_dijkstra,drop_rate,10,0.17383040935672517,0.17407407407407408,-0.00024366471734892648,-0.0029239766081871343,-0.029904458356083595,25.0,0.828125,0.845703125
n66,global_dijkstra,throughput_packets_per_slot,10,5.287083333333333,5.586666666666666,-0.29958333333333326,-0.34791666666666643,-1.3486809186236994,0.0,0.001953125,0.00390625
n66,global_dijkstra,average_delay_slots,10,10.145935065224279,9.492279019756754,0.6536560454675258,0.6523521958222611,2.0842298943435176,0.0,0.001953125,0.00390625
n66,global_dijkstra,p95_delay_slots,10,20.467499999999994,20.424999999999994,0.042500000000003625,-0.1249999999999929,0.05022169356958088,25.0,0.845703125,0.845703125
n66,global_dijkstra,mean_queue_packets,10,2.545921717171717,2.5194444444444444,0.02647727272727285,0.02405303030303063,1.0433307843855768,5.0,0.01953125,0.029296875
n66,full_heuristic,delivery_ratio,10,0.30918615984405456,0.11637426900584794,0.1928118908382066,0.19432261208576998,13.046144192014498,0.0,0.001953125,0.0029296875
n66,full_heuristic,drop_rate,10,0.17383040935672517,0.27563352826510723,-0.10180311890838205,-0.097953216374269,-8.290378829847114,0.0,0.001953125,0.0029296875
n66,full_heuristic,throughput_packets_per_slot,10,5.287083333333333,1.9899999999999998,3.297083333333333,3.322916666666666,13.046144192014495,0.0,0.001953125,0.0029296875
n66,full_heuristic,average_delay_slots,10,10.145935065224279,10.324981223969619,-0.179046158745337,-0.10679158013917789,-0.2688864333744887,21.0,0.556640625,0.66796875
n66,full_heuristic,p95_delay_slots,10,20.467499999999994,20.589999999999996,-0.12249999999999979,0.2531250000000007,-0.07627014727729965,24.0,0.76953125,0.76953125
n66,full_heuristic,mean_queue_packets,10,2.545921717171717,3.0275757575757574,-0.48165404040404025,-0.47162247474747465,-10.197950198074498,0.0,0.001953125,0.0029296875
