episode,packet_id,src,dst,traffic_class,created_slot,delivered,delivery_slot,hop_count,delay_slots,delay_ms,path,drop_reason
1,85,19,9,1,13,1,22,4,10,40.8,19 20 21 15 9,
1,86,4,22,1,13,1,19,5,7,40.09,4 5 6 24 23 22,
1,87,8,9,0,13,1,17,1,5,6.89,8 9,
1,88,15,9,2,13,1,16,1,4,11.38,15 9,
1,89,10,9,0,13,1,19,1,7,6.51,10 9,
1,90,16,5,1,13,1,17,3,5,32.84,16 17 23 5,
1,91,5,9,2,14,1,18,3,5,25.56,5 4 3 9,
1,92,18,9,0,14,1,25,4,12,33.72,18 17 16 15 9,
1,93,21,22,0,14,1,15,1,2,7.12,21 22,
1,94,19,9,0,14,1,23,4,10,39.78,19 20 14 15 9,
1,95,16,9,0,14,1,24,2,11,20.66,16 15 9,
1,96,15,9,0,14,1,18,1,5,12.21,15 9,
1,97,12,1,1,15,1,17,2,3,17.17,12 7 1,
1,98,11,9,0,15,1,21,2,7,13.27,11 10 9,
1,99,7,9,2,15,1,20,2,6,13.9,7 8 9,
1,100,15,9,0,15,1,20,1,6,13.0,15 9,
1,101,24,9,1,15,1,21,5,7,46.67,24 19 20 21 3 9,
1,102,5,22,0,15,1,18,2,4,19.91,5 4 22,
1,103,12,9,0,16,1,25,3,10,20.33,12 7 8 9,
1,104,17,19,2,16,1,20,3,5,25.83,17 18 13 19,
1,105,8,21,1,16,1,25,3,10,33.67,8 9 3 21,
1,106,1,9,0,16,1,19,3,4,26.03,1 2 3 9,
1,107,6,9,0,16,1,22,4,7,33.12,6 1 2 3 9,
1,108,7,9,0,16,1,23,2,8,13.59,7 8 9,
1,109,7,21,0,17,1,26,4,10,38.49,7 1 2 3 21,
1,110,16,18,1,17,1,20,2,4,13.21,16 17 18,
1,111,21,22,0,17,1,18,1,2,6.57,21 22,
1,112,8,9,2,17,1,22,1,6,6.57,8 9,
1,113,18,9,2,17,1,27,4,11,33.61,18 13 14 15 9,
1,114,22,9,1,17,1,23,3,7,33.81,22 21 3 9,
1,115,17,9,1,18,1,28,3,11,26.63,17 16 15 9,
1,116,20,12,1,18,1,22,4,5,41.59,20 19 24 18 12,
1,117,3,9,0,18,1,20,1,3,12.62,3 9,
1,118,8,22,0,18,1,28,4,11,40.89,8 9 10 16 22,
1,119,14,9,0,18,1,26,2,9,20.53,14 15 9,
1,120,22,9,0,18,1,23,3,6,33.84,22 16 10 9,
1,121,24,9,1,19,1,28,5,10,47.79,24 19 20 21 3 9,
1,122,8,9,0,19,1,26,1,8,7.39,8 9,
1,123,16,9,1,19,1,30,2,12,19.7,16 15 9,
1,124,7,9,1,19,1,27,2,9,14.2,7 8 9,
1,125,20,5,1,19,1,24,4,6,34.97,20 19 24 23 5,
1,126,21,9,0,19,1,29,2,11,26.96,21 15 9,
1,127,13,9,2,20,0,-1,2,-1,13.08,13 14 15,
1,128,21,9,2,20,1,27,2,8,27.91,21 3 9,
1,129,10,9,0,20,1,22,1,3,6.7,10 9,
1,130,17,9,0,20,1,25,3,6,28.05,17 16 10 9,
1,131,3,9,1,20,1,24,1,5,13.83,3 9,
1,132,6,24,2,20,1,21,1,2,13.96,6 24,
1,133,12,9,2,21,1,29,3,9,22.28,12 7 8 9,
1,134,1,9,1,21,1,29,3,9,26.83,1 2 3 9,
1,135,19,8,0,21,1,25,3,5,34.4,19 20 2 8,
1,136,11,20,2,21,1,27,5,7,49.58,11 12 7 13 14 20,
1,137,8,9,0,21,1,28,1,8,8.0,8 9,
1,138,22,9,0,21,1,26,3,6,35.64,22 16 10 9,
1,139,10,18,1,22,1,26,3,5,28.73,10 11 12 18,
1,140,23,9,0,22,1,30,4,9,44.05,23 17 16 10 9,
1,141,14,9,1,22,0,-1,1,-1,6.7,14 15,
1,142,13,17,1,22,1,24,2,3,15.38,13 18 17,
1,143,17,9,0,22,1,28,3,7,29.39,17 16 10 9,
1,144,7,9,0,22,1,30,2,9,15.31,7 8 9,
1,145,19,9,1,23,0,-1,3,-1,27.44,19 20 21 3,
1,146,12,9,2,23,0,-1,2,-1,15.69,12 11 10,
1,147,24,9,1,23,0,-1,6,-1,56.09,24 19 20 21 22 4 10,
1,148,3,9,0,23,1,30,1,8,13.34,3 9,
1,149,7,9,1,23,0,-1,1,-1,7.12,7 8,
1,150,15,5,1,23,0,-1,0,-1,0.0,15,
1,151,1,12,1,24,1,26,2,3,21.93,1 6 12,
1,152,12,23,2,24,1,30,3,7,32.79,12 11 17 23,
1,153,13,9,1,24,0,-1,2,-1,14.28,13 14 15,
1,154,14,9,1,24,0,-1,1,-1,7.12,14 15,
1,155,11,2,0,24,1,30,4,7,39.22,11 12 6 1 2,
1,156,20,9,1,24,0,-1,2,-1,20.73,20 21 3,
1,157,5,9,0,25,0,-1,2,-1,16.0,5 4 3,
1,158,12,9,1,25,0,-1,2,-1,16.57,12 7 8,
1,159,17,9,0,25,0,-1,2,-1,16.0,17 16 15,
1,160,1,9,1,25,0,-1,2,-1,14.81,1 2 3,
1,161,10,9,0,25,1,29,1,5,8.61,10 9,
1,162,8,6,2,25,0,-1,0,-1,0.0,8,
1,163,13,9,0,26,0,-1,2,-1,15.39,13 14 15,
1,164,18,9,0,26,0,-1,3,-1,30.22,18 17 16 10,
1,165,6,12,0,26,1,27,1,2,13.34,6 12,
1,166,3,9,0,26,0,-1,0,-1,0.0,3,
1,167,9,11,2,26,0,-1,1,-1,8.0,9 10,
1,168,8,15,1,26,0,-1,0,-1,0.0,8,
1,169,4,11,0,27,1,29,2,3,21.61,4 5 11,
1,170,15,9,1,27,0,-1,0,-1,0.0,15,
1,171,9,23,1,27,0,-1,1,-1,8.31,9 10,
1,172,2,9,0,27,0,-1,1,-1,8.0,2 3,
1,173,19,9,0,27,0,-1,3,-1,34.36,19 20 14 8,
1,174,17,20,0,27,0,-1,2,-1,18.54,17 18 13,
1,175,3,9,1,28,0,-1,0,-1,0.0,3,
1,176,19,9,2,28,0,-1,2,-1,16.61,19 20 21,
1,177,17,9,1,28,0,-1,0,-1,0.0,17,
1,178,6,9,0,28,0,-1,1,-1,9.3,6 5,
1,179,1,9,0,28,0,-1,2,-1,21.62,1 2 8,
1,180,24,9,2,28,0,-1,2,-1,18.23,24 23 22,
1,181,7,13,0,29,1,30,1,2,13.62,7 13,
1,182,10,9,1,29,0,-1,0,-1,0.0,10,
1,183,1,9,2,29,0,-1,0,-1,0.0,1,
1,184,13,24,0,29,0,-1,1,-1,9.43,13 18,
1,185,14,9,1,29,0,-1,0,-1,0.0,14,
1,186,19,9,0,29,0,-1,1,-1,13.34,19 13,
1,187,15,1,0,30,0,-1,0,-1,0.0,15,
1,188,2,13,2,30,0,-1,0,-1,0.0,2,
1,189,9,3,1,30,0,-1,0,-1,0.0,9,
1,190,6,23,1,30,0,-1,0,-1,0.0,6,
1,191,8,9,0,30,0,-1,0,-1,0.0,8,
1,192,13,9,0,30,0,-1,0,-1,0.0,13,
2,1,3,9,1,1,1,1,1,1,13.0,3 9,
2,2,4,9,2,1,1,2,2,2,21.73,4 3 9,
2,3,2,9,2,1,1,3,2,3,21.09,2 3 9,
2,4,14,9,1,1,1,2,2,2,21.09,14 15 9,
2,5,19,9,1,1,1,4,4,4,40.52,19 20 21 3 9,
2,6,24,23,0,1,1,1,1,1,9.43,24 23,
2,7,9,11,0,1,1,2,2,2,18.54,9 10 11,
2,8,12,3,0,1,1,5,4,5,41.44,12 7 1 2 3,
2,9,17,9,2,1,1,3,3,3,30.39,17 16 15 9,
2,10,1,9,0,1,1,4,3,4,31.04,1 2 8 9,
2,11,13,9,1,1,1,4,3,4,29.11,13 14 15 9,
2,12,7,9,1,1,1,2,2,2,17.72,7 8 9,
2,13,2,7,0,1,1,5,2,5,21.32,2 1 7,
2,14,8,9,1,1,1,3,1,3,9.3,8 9,
2,15,12,15,0,1,1,5,4,5,39.48,12 11 10 9 15,
2,16,7,23,0,1,1,6,4,6,41.08,7 13 18 24 23,
2,17,23,24,1,1,1,2,1,2,9.49,23 24,
2,18,21,9,0,1,1,5,2,5,22.79,21 15 9,
2,19,20,24,0,2,1,4,2,3,18.41,20 19 24,
2,20,16,9,2,2,1,6,2,5,20.09,16 15 9,
2,21,2,9,0,2,1,5,2,4,21.7,2 8 9,
2,22,1,9,1,2,1,8,3,7,31.34,1 7 8 9,
2,23,21,9,2,2,1,7,2,6,21.38,21 15 9,
2,24,7,9,0,2,1,6,2,5,18.79,7 8 9,
2,25,12,9,0,3,1,10,3,8,27.67,12 7 8 9,
2,26,23,9,1,3,1,7,4,5,39.82,23 22 21 3 9,
2,27,2,7,0,3,1,7,2,5,20.87,2 1 7,
2,28,1,9,1,3,1,8,3,6,29.3,1 2 3 9,
2,29,3,4,0,3,1,5,1,3,9.49,3 4,
2,30,17,9,0,3,1,6,3,4,29.58,17 16 10 9,
2,31,17,9,0,4,1,7,3,4,28.98,17 11 10 9,
2,32,8,7,1,4,1,7,1,4,9.49,8 7,
2,33,18,9,0,4,1,9,4,6,37.72,18 13 14 15 9,
2,34,3,18,1,4,1,10,5,7,47.33,3 21 22 23 24 18,
2,35,16,9,0,4,1,8,2,5,19.5,16 10 9,
2,36,24,9,1,4,1,10,5,7,47.76,24 23 22 16 15 9,
2,37,9,5,0,5,1,10,3,6,28.08,9 10 11 5,
2,38,8,9,2,5,1,9,1,5,9.11,8 9,
2,39,5,10,0,5,1,7,2,3,19.68,5 4 10,
2,40,12,9,0,5,1,12,3,8,26.69,12 7 8 9,
2,41,24,9,0,5,1,16,5,12,48.07,24 19 20 14 15 9,
2,42,15,9,0,5,1,8,1,4,10.17,15 9,
2,43,1,2,0,6,1,8,1,3,9.43,1 2,
2,44,18,9,0,6,1,12,4,7,37.32,18 13 14 15 9,
2,45,8,2,2,6,1,11,1,6,10.04,8 2,
2,46,20,9,1,6,1,11,3,6,29.51,20 21 15 9,
2,47,4,9,2,6,1,9,2,4,19.29,4 3 9,
