scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
starlink_24,mappo_realism_transfer,1024,17001,192,78,47,67,0.40625,0.24479166666666666,2.6,8.871794871794872,19.14999999999999,2.1055555555555556,12,32,-6.406852896107838,0.23380700995540996,0.04848765432098765,0.5836794556744801,0.062076248628106206,0.1565137233480887,0.03708987669841251,0.08974994676233065,0.4567901234567901,0.35714285714285715,0.3902439024390244
starlink_24,mappo_realism_transfer,1024,17002,192,66,47,79,0.34375,0.24479166666666666,2.2,7.909090909090909,17.0,2.3027777777777776,17,36,-6.810699583624852,0.19134533441225363,0.05324074074074074,0.5826221677814184,0.07269906005587119,0.13356933214131356,0.03711362389855786,0.0918553327763854,0.3617021276595745,0.2549019607843137,0.40425531914893614
starlink_24,mappo_realism_transfer,1024,17003,192,72,51,69,0.375,0.265625,2.4,8.972222222222221,20.0,2.2041666666666666,15,29,-6.854652790940719,0.20756625754474473,0.05074074074074074,0.6137980205617046,0.06039955343360916,0.1500496764157755,0.03809069216236389,0.1015800735498878,0.4523809523809524,0.2361111111111111,0.4722222222222222
starlink_24,mappo_realism_transfer,1024,17004,192,70,38,84,0.3645833333333333,0.19791666666666666,2.3333333333333335,8.571428571428571,18.549999999999997,2.2805555555555554,16,34,-5.570404322053152,0.21911254511357814,0.052901234567901224,0.5825654023969763,0.06844692316054543,0.1494477652836786,0.03796713334976196,0.07369975183055678,0.3763440860215054,0.27586206896551724,0.4634146341463415
starlink_24,mappo_realism_transfer,1024,17005,192,77,41,74,0.4010416666666667,0.21354166666666666,2.566666666666667,9.363636363636363,18.200000000000003,2.1486111111111112,15,21,-4.929272805361746,0.2094162226686116,0.049660493827160486,0.5691638530762632,0.041106565433190814,0.15544353264554503,0.03702431798402293,0.07860570544007077,0.4864864864864865,0.22916666666666666,0.36363636363636365
starlink_24,mappo_realism_transfer,1024,17006,192,63,52,77,0.328125,0.2708333333333333,2.1,8.523809523809524,17.799999999999997,2.2888888888888888,16,20,-8.25205364947006,0.22381788791064824,0.05287037037037037,0.5418003972301276,0.037493959572132946,0.12484535158683766,0.036765615220459555,0.0966447903947904,0.31868131868131866,0.26785714285714285,0.4222222222222222
starlink_24,mappo_realism_transfer,1024,17007,192,61,49,82,0.3177083333333333,0.2552083333333333,2.033333333333333,9.344262295081966,18.0,2.3319444444444444,15,31,-8.2540592567463,0.22028312124389565,0.053981481481481484,0.554649612920003,0.05951923549446769,0.12065763799896925,0.03633642717647152,0.09098991350926336,0.375,0.22807017543859648,0.3076923076923077
starlink_24,mappo_realism_transfer,1024,17008,192,74,37,81,0.3854166666666667,0.19270833333333334,2.466666666666667,8.162162162162161,19.0,2.1902777777777778,14,28,-4.714480680327762,0.20196836820192976,0.05080246913580245,0.5509098771330453,0.05352916605238586,0.1490126223678855,0.037088912568938856,0.07152927252772454,0.3977272727272727,0.3548387096774194,0.40476190476190477
starlink_24,mappo_realism_transfer,1024,17009,192,67,41,84,0.3489583333333333,0.21354166666666666,2.2333333333333334,9.597014925373134,20.39999999999999,2.3680555555555554,15,35,-6.514071662082495,0.20978831361427083,0.05484567901234568,0.5681379508361128,0.06515827968614346,0.13084429273283762,0.03589222059753976,0.0758623888151752,0.3867924528301887,0.29545454545454547,0.30952380952380953
starlink_24,mappo_realism_transfer,1024,17010,192,65,47,80,0.3385416666666667,0.24479166666666666,2.1666666666666665,8.153846153846153,17.0,2.201388888888889,14,25,-6.957634288796195,0.1999868305070191,0.05101851851851851,0.5716490826618926,0.04763043228987502,0.13081741000084654,0.03731237502987206,0.09116604270629036,0.38,0.26,0.3333333333333333
starlink_24,mappo_realism_transfer,1024,17011,192,63,46,83,0.328125,0.23958333333333334,2.1,8.571428571428571,19.9,2.2680555555555557,16,13,-7.085640494945684,0.21521353702258603,0.052592592592592594,0.5895688674848735,0.025110652448113745,0.12943164048427205,0.03716852531639032,0.08503390830016215,0.375,0.2909090909090909,0.2682926829268293
starlink_24,mappo_realism_transfer,1024,17012,192,75,42,75,0.390625,0.21875,2.5,8.493333333333334,17.0,2.188888888888889,16,15,-5.470078205982681,0.21931783177282238,0.05058641975308642,0.5812232435962579,0.028459642066453215,0.15142836351814679,0.0369875764806986,0.07894634461971922,0.4222222222222222,0.3870967741935484,0.325
