scenario,policy,metric,n,policy_seed_count,workload_seed_count,mean,std,ci95_low,ci95_high,ci_method
fault_links,delay_only,delivery_ratio,30,1,30,0.18177083333333333,0.026072180398975162,0.17222222222222222,0.19079861111111113,hierarchical_bootstrap_5000
fault_links,delay_only,drop_rate,30,1,30,0.2467013888888889,0.035416754704646045,0.23454861111111114,0.2590277777777778,hierarchical_bootstrap_5000
fault_links,delay_only,throughput_packets_per_slot,30,1,30,1.1633333333333336,0.16686195455344105,1.103333333333333,1.221111111111111,hierarchical_bootstrap_5000
fault_links,delay_only,average_delay_slots,30,1,30,9.782405515065483,0.9887812304222475,9.429212113800338,10.127074843605074,hierarchical_bootstrap_5000
fault_links,delay_only,p95_delay_slots,30,1,30,20.494999999999997,2.4666866650323214,19.639999999999997,21.383416666666662,hierarchical_bootstrap_5000
fault_links,delay_only,mean_queue_packets,30,1,30,2.9702777777777785,0.1149241564180267,2.9300902777777784,3.011204861111111,hierarchical_bootstrap_5000
fault_links,delay_only,routing_switches,30,1,30,176.53333333333333,17.6082530284138,170.39916666666667,182.86666666666667,hierarchical_bootstrap_5000
fault_links,delay_only,episode_reward,30,1,30,-15.460042523008877,1.6084707262648343,-16.029581464621728,-14.886797449552903,hierarchical_bootstrap_5000
fault_links,delay_only,global_delay_cost,30,1,30,0.309848734272477,0.0278028163737479,0.29990555590386087,0.31926545342389495,hierarchical_bootstrap_5000
fault_links,delay_only,global_queue_cost,30,1,30,0.06902263374485598,0.0026317430220471104,0.06812548868312758,0.06997430555555555,hierarchical_bootstrap_5000
fault_links,delay_only,global_load_imbalance,30,1,30,0.6389237818468293,0.009780423305055503,0.6354518171446515,0.6422669604301549,hierarchical_bootstrap_5000
fault_links,delay_only,global_switch_cost,30,1,30,0.26756202557760084,0.0257775675555704,0.2586024339079628,0.27666644459362577,hierarchical_bootstrap_5000
fault_links,delay_only,global_throughput_reward,30,1,30,0.055680598543797935,0.008253785371125068,0.052732576400608494,0.05848509075776877,hierarchical_bootstrap_5000
fault_links,delay_only,global_control_overhead_ratio,30,1,30,0.0411735956575758,0.0007502292677193112,0.04092460830363486,0.0414486757872046,hierarchical_bootstrap_5000
fault_links,delay_only,global_drop_cost,30,1,30,0.07005348186011802,0.010516948222388132,0.0664050340153744,0.07371338387278033,hierarchical_bootstrap_5000
fault_links,full_heuristic,delivery_ratio,30,1,30,0.32586805555555554,0.04061356246794663,0.3116319444444445,0.3404513888888889,hierarchical_bootstrap_5000
fault_links,full_heuristic,drop_rate,30,1,30,0.17465277777777782,0.035184896357287346,0.16267361111111114,0.18645833333333336,hierarchical_bootstrap_5000
fault_links,full_heuristic,throughput_packets_per_slot,30,1,30,2.0855555555555556,0.25992679979485844,1.9944444444444445,2.1766666666666667,hierarchical_bootstrap_5000
fault_links,full_heuristic,average_delay_slots,30,1,30,8.750078095085277,0.626696822034136,8.534159532604324,8.967138172994915,hierarchical_bootstrap_5000
fault_links,full_heuristic,p95_delay_slots,30,1,30,19.08333333333333,2.23608082842825,18.318333333333328,19.88666666666666,hierarchical_bootstrap_5000
fault_links,full_heuristic,mean_queue_packets,30,1,30,2.5011574074074074,0.09783474490283563,2.4667581018518523,2.535648148148148,hierarchical_bootstrap_5000
