scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
tle_starlink_24,mappo_tle_trained,7,14001,192,71,35,86,0.3697916666666667,0.18229166666666666,2.3666666666666667,9.295774647887324,19.0,2.2152777777777777,18,28,-12.62381638411111,0.22623951394112465,0.05151234567901235,0.5732751195378718,0.05718698770556355,0.1439669986303113,0.03711176890078153,0.06974617602326581,0.3977272727272727,0.3220338983050847,0.37777777777777777
tle_starlink_24,mappo_tle_trained,7,14002,192,77,27,88,0.4010416666666667,0.140625,2.566666666666667,8.519480519480519,20.0,2.2291666666666665,14,39,-10.973229438545541,0.20939465469363044,0.05188271604938272,0.6148904775914994,0.08085695479271329,0.16207066339806275,0.037837313282179146,0.05580722639933166,0.4,0.37735849056603776,0.4411764705882353
tle_starlink_24,mappo_tle_trained,7,14003,192,83,26,83,0.4322916666666667,0.13541666666666666,2.7666666666666666,8.771084337349398,18.0,2.236111111111111,15,43,-10.192994385979558,0.22048124405379477,0.05188271604938273,0.6012023706878166,0.08429070914752028,0.17186604474530173,0.037489704896009765,0.05015142723347057,0.43820224719101125,0.47368421052631576,0.3695652173913043
tle_starlink_24,mappo_tle_trained,7,14004,192,72,40,80,0.375,0.20833333333333334,2.4,9.805555555555555,20.450000000000003,2.313888888888889,17,32,-13.55563099075051,0.22736749290603755,0.05351851851851852,0.5962342555616702,0.0635503783568799,0.14394897170825963,0.03687979553179187,0.07752740952431356,0.4519230769230769,0.2033898305084746,0.4482758620689655
tle_starlink_24,mappo_tle_trained,7,14005,192,71,34,87,0.3697916666666667,0.17708333333333334,2.3666666666666667,9.056338028169014,19.0,2.3222222222222224,18,38,-13.013313203287,0.2283206819672516,0.05391975308641974,0.6069996363376975,0.07885193911122702,0.14941244198984138,0.03740820715626629,0.06906723980640388,0.3473684210526316,0.359375,0.45454545454545453
tle_starlink_24,mappo_tle_trained,7,14006,192,82,34,76,0.4270833333333333,0.17708333333333334,2.7333333333333334,8.75609756097561,18.0,2.073611111111111,14,51,-10.877739627027067,0.21330472715000134,0.04805555555555555,0.5749591891080744,0.09964144429701705,0.16539927693565465,0.03660678627168548,0.06528607056857831,0.44660194174757284,0.3617021276595745,0.4523809523809524
tle_starlink_24,mappo_tle_trained,7,14007,192,75,34,83,0.390625,0.17708333333333334,2.5,8.426666666666666,17.299999999999997,2.15,19,34,-12.113787656420898,0.22910482834249848,0.04996913580246913,0.6129265237994372,0.07273238400173385,0.16458191103701933,0.03904829563575492,0.06948101935331037,0.42857142857142855,0.3387096774193548,0.38461538461538464
tle_starlink_24,mappo_tle_trained,7,14008,192,73,42,77,0.3802083333333333,0.21875,2.433333333333333,9.493150684931507,20.0,2.216666666666667,16,33,-14.069734570210317,0.22948614859720065,0.05126543209876543,0.6245143070500542,0.06850373482726423,0.1554337846249611,0.039532138450484026,0.08972455648926236,0.40425531914893614,0.2807017543859649,0.4634146341463415
tle_starlink_24,mappo_tle_trained,7,14009,192,75,38,79,0.390625,0.19791666666666666,2.5,9.066666666666666,19.0,2.161111111111111,19,45,-13.098060372831048,0.23323924501580615,0.05009259259259259,0.5965070800216044,0.0915387041006236,0.15706078135257703,0.03843553160186881,0.07850271102593084,0.41304347826086957,0.3220338983050847,0.43902439024390244
tle_starlink_24,mappo_tle_trained,7,14010,192,69,38,85,0.359375,0.19791666666666666,2.3,8.405797101449275,17.799999999999983,2.1805555555555554,15,51,-12.371666127656953,0.20291918086920815,0.05070987654320988,0.5687920121829501,0.10247741494258521,0.14447302897767295,0.03732562912405877,0.07461189739053517,0.4215686274509804,0.21428571428571427,0.4117647058823529
