run_id,scenario,policy_seed,training_updates,validation_points,unique_validation_tuples,tail_normalized_entropy,tail_actor_gradient_pre_clip,tail_critic_gradient_pre_clip,entropy_below_0_01,actor_gradient_below_0_01,critic_clipping_active,selected_checkpoint_sha256,final_checkpoint_sha256,selected_differs_from_final
leo_multi__frequent_break__seed-1024__2026-07-15_13-59-18__EXP-004,frequent_break,1024,5,2,2,0.6417312175035477,0.02270946915571888,1005.8707427978516,False,False,True,4174cd06e82429caf3f01db97cb84f0245f8524803fb72187dea93a443b93eba,72482763a7f17a9a52be20a87ecb15a89506b0c640b6ef16f193ae665fe90d87,True
leo_multi__frequent_break__seed-42__2026-07-15_13-58-51__EXP-004,frequent_break,42,5,2,2,0.6608268121878306,0.013535139616578817,1075.8795115152996,False,False,True,938f06a4e218f39b8ee3c34b89167100c7f21460445ab4fca773a3eb41d16eeb,31887877965fe9c6370c092041650934ecee99f69dbb3f0dfc820c58bbeed584,True
leo_multi__frequent_break__seed-7__2026-07-15_13-58-25__EXP-004,frequent_break,7,5,2,2,0.6575108418862025,0.0196903458951662,1052.5840810139973,False,False,True,de8ec77b3938544ea4ef5d30e23cdf983f65b1c4bbd87ddc324e8145d751a764,69084691ddb4c1bd705714c6302438e40369d0efcbd41bff3399089be2051779,True
leo_multi__medium_load__seed-1024__2026-07-15_13-57-45__EXP-004,medium_load,1024,5,2,2,0.9684852411349615,0.022190121312936146,596.9098752339681,False,False,True,2120752ef04c77214ec0fcc3d001e1a3dac9251bc117b152d968dec756d00e95,650197623de2e30f4eea3a1c56e0ea3887f1692454f0b22f00635e87d524b5a7,True
leo_multi__medium_load__seed-42__2026-07-15_13-57-17__EXP-004,medium_load,42,5,2,2,0.9661569148302078,0.01831403359149893,843.3248163859049,False,False,True,c7de67d129efcf895057ede3813a2f52209a4f8929f61d72d75522e0f6a9e7d3,3e18e81bfd2629d814d5b08a5eefcc2379bd04bf2432e3df6c1a000f884a4b5c,True
leo_multi__medium_load__seed-7__2026-07-15_13-56-52__EXP-004,medium_load,7,5,2,2,0.9697636018196741,0.021198018143574398,687.886614481608,False,False,True,a401d1d28e49c105c899834f7b9483250fd7ce37420b2d409fd3ff10dea9dc04,fa9827525c94329f335fb13d89f1d673f6e1cb8630a8597420b6b923b9f0aa8c,True
