time_slot,src,dst,delay_ms,available,capacity_mbps,reliability,t_rem,is_cross,shell_src,shell_dst
3,8,9,3.605008408074398,True,100.0,0.995,120,False,1,1
3,9,8,3.605008408074398,True,100.0,0.995,120,False,1,1
3,9,10,4.597486752077856,True,100.0,0.995,120,False,1,1
3,10,9,4.597486752077856,True,100.0,0.995,120,False,1,1
3,10,11,0.404614765773782,True,100.0,0.995,120,False,1,1
3,11,10,0.404614765773782,True,100.0,0.995,120,False,1,1
3,10,16,1.736489371284249,True,100.0,0.995,120,True,1,1
3,16,10,1.736489371284249,True,100.0,0.995,120,True,1,1
3,11,12,4.349307929134818,True,100.0,0.995,120,False,1,1
3,12,11,4.349307929134818,True,100.0,0.995,120,False,1,1
3,11,16,1.9791502451415384,True,100.0,0.995,120,True,1,1
3,16,11,1.9791502451415384,True,100.0,0.995,120,True,1,1
3,12,17,1.3001830795952967,True,100.0,0.995,120,True,1,1
3,17,12,1.3001830795952967,True,100.0,0.995,120,True,1,1
3,13,14,1.4786142288114534,True,100.0,0.995,120,False,1,1
3,14,13,1.4786142288114534,True,100.0,0.995,120,False,1,1
3,14,15,7.99125897012544,True,100.0,0.995,120,False,1,1
3,15,14,7.99125897012544,True,100.0,0.995,120,False,1,1
3,15,16,1.2937094409726324,True,100.0,0.995,120,False,1,1
3,16,15,1.2937094409726324,True,100.0,0.995,120,False,1,1
3,15,21,1.4947141101157528,True,100.0,0.995,120,True,1,1
3,21,15,1.4947141101157528,True,100.0,0.995,120,True,1,1
3,16,17,4.997240656872991,True,100.0,0.995,120,False,1,1
3,17,16,4.997240656872991,True,100.0,0.995,120,False,1,1
3,16,21,1.3571928898492618,True,100.0,0.995,120,True,1,1
3,21,16,1.3571928898492618,True,100.0,0.995,120,True,1,1
3,17,18,4.248566939373672,True,100.0,0.995,120,False,1,1
3,18,17,4.248566939373672,True,100.0,0.995,120,False,1,1
3,17,23,1.4411717928126115,True,100.0,0.995,120,True,1,1
3,23,17,1.4411717928126115,True,100.0,0.995,120,True,1,1
3,19,20,2.2365725031041594,True,100.0,0.995,120,False,1,1
3,20,19,2.2365725031041594,True,100.0,0.995,120,False,1,1
3,20,21,2.400316093636603,True,100.0,0.995,120,False,1,1
3,21,20,2.400316093636603,True,100.0,0.995,120,False,1,1
3,21,22,2.2757899792702325,True,100.0,0.995,120,False,1,1
3,22,21,2.2757899792702325,True,100.0,0.995,120,False,1,1
3,22,23,2.4010866313522663,True,100.0,0.995,120,False,1,1
3,23,22,2.4010866313522663,True,100.0,0.995,120,False,1,1
3,23,24,2.2965999965656585,True,100.0,0.995,120,False,1,1
3,24,23,2.2965999965656585,True,100.0,0.995,120,False,1,1
4,1,2,0.38464910974767574,True,100.0,0.995,120,False,1,1
4,2,1,0.38464910974767574,True,100.0,0.995,120,False,1,1
4,1,8,1.1029188233151916,True,100.0,0.995,120,True,1,1
4,8,1,1.1029188233151916,True,100.0,0.995,120,True,1,1
4,2,3,4.64177130767784,True,100.0,0.995,120,False,1,1
4,3,2,4.64177130767784,True,100.0,0.995,120,False,1,1
4,2,8,1.2723358540477823,True,100.0,0.995,120,True,1,1
