time_slot,src,dst,delay_ms,available,capacity_mbps,reliability,t_rem,is_cross,shell_src,shell_dst
3,5,6,1.7273949964521134,True,100.0,0.995,120,False,1,1
3,6,5,1.7273949964521134,True,100.0,0.995,120,False,1,1
3,5,10,6.1776371426447305,True,100.0,0.995,120,True,1,1
3,10,5,6.1776371426447305,True,100.0,0.995,120,True,1,1
3,5,11,6.158559572566346,True,100.0,0.995,120,True,1,1
3,11,5,6.158559572566346,True,100.0,0.995,120,True,1,1
3,6,12,6.060483274106887,True,100.0,0.995,120,True,1,1
3,12,6,6.060483274106887,True,100.0,0.995,120,True,1,1
3,7,8,3.328179366716227,True,100.0,0.995,120,False,1,1
3,8,7,3.328179366716227,True,100.0,0.995,120,False,1,1
3,8,9,3.3125984645714284,True,100.0,0.995,120,False,1,1
3,9,8,3.3125984645714284,True,100.0,0.995,120,False,1,1
3,9,10,3.017682558781892,True,100.0,0.995,120,False,1,1
3,10,9,3.017682558781892,True,100.0,0.995,120,False,1,1
3,10,11,0.5758563533811297,True,100.0,0.995,120,False,1,1
3,11,10,0.5758563533811297,True,100.0,0.995,120,False,1,1
3,10,17,6.229927343106067,True,100.0,0.995,120,True,1,1
3,17,10,6.229927343106067,True,100.0,0.995,120,True,1,1
3,11,12,3.0060326135307696,True,100.0,0.995,120,False,1,1
3,12,11,3.0060326135307696,True,100.0,0.995,120,False,1,1
3,11,17,6.150752130461888,True,100.0,0.995,120,True,1,1
3,17,11,6.150752130461888,True,100.0,0.995,120,True,1,1
3,12,18,5.806150728599903,True,100.0,0.995,120,True,1,1
3,18,12,5.806150728599903,True,100.0,0.995,120,True,1,1
3,13,14,0.9350469142567192,True,100.0,0.995,120,False,1,1
3,14,13,0.9350469142567192,True,100.0,0.995,120,False,1,1
3,14,15,2.605245748822621,True,100.0,0.995,120,False,1,1
3,15,14,2.605245748822621,True,100.0,0.995,120,False,1,1
3,15,16,3.5209621330216714,True,100.0,0.995,120,False,1,1
3,16,15,3.5209621330216714,True,100.0,0.995,120,False,1,1
3,16,17,3.5192858435941763,True,100.0,0.995,120,False,1,1
3,17,16,3.5192858435941763,True,100.0,0.995,120,False,1,1
3,16,21,6.5178647669734815,True,100.0,0.995,70,True,1,1
3,21,16,6.5178647669734815,True,100.0,0.995,70,True,1,1
3,17,18,3.518630563647663,True,100.0,0.995,120,False,1,1
3,18,17,3.518630563647663,True,100.0,0.995,120,False,1,1
3,17,23,6.219288723398654,True,100.0,0.995,120,True,1,1
3,23,17,6.219288723398654,True,100.0,0.995,120,True,1,1
3,18,24,5.779446481941942,True,100.0,0.995,120,True,1,1
3,24,18,5.779446481941942,True,100.0,0.995,120,True,1,1
3,19,20,3.297141270854792,True,100.0,0.995,120,False,1,1
3,20,19,3.297141270854792,True,100.0,0.995,120,False,1,1
3,20,21,3.0198003604874746,True,100.0,0.995,120,False,1,1
3,21,20,3.0198003604874746,True,100.0,0.995,120,False,1,1
3,21,22,0.6003885414738269,True,100.0,0.995,120,False,1,1
3,22,21,0.6003885414738269,True,100.0,0.995,120,False,1,1
3,22,23,3.0221614844383966,True,100.0,0.995,120,False,1,1
3,23,22,3.0221614844383966,True,100.0,0.995,120,False,1,1
3,23,24,3.3247694690369447,True,100.0,0.995,120,False,1,1
3,24,23,3.3247694690369447,True,100.0,0.995,120,False,1,1
4,1,2,3.4958721476692833,True,100.0,0.995,120,False,1,1
4,2,1,3.4958721476692833,True,100.0,0.995,120,False,1,1
4,2,3,1.788105437446428,True,100.0,0.995,120,False,1,1
4,3,2,1.788105437446428,True,100.0,0.995,120,False,1,1
4,3,4,1.7557007380340692,True,100.0,0.995,120,False,1,1
4,4,3,1.7557007380340692,True,100.0,0.995,120,False,1,1
4,4,5,1.7592689810827637,True,100.0,0.995,120,False,1,1
4,5,4,1.7592689810827637,True,100.0,0.995,120,False,1,1
4,5,6,1.7274108352462065,True,100.0,0.995,120,False,1,1
4,6,5,1.7274108352462065,True,100.0,0.995,120,False,1,1
4,5,10,6.153140079066195,True,100.0,0.995,120,True,1,1
4,10,5,6.153140079066195,True,100.0,0.995,120,True,1,1
4,5,11,6.133174356997498,True,100.0,0.995,120,True,1,1
4,11,5,6.133174356997498,True,100.0,0.995,120,True,1,1
4,6,12,6.030317144987148,True,100.0,0.995,120,True,1,1
4,12,6,6.030317144987148,True,100.0,0.995,120,True,1,1
4,7,8,3.3281968006705047,True,100.0,0.995,120,False,1,1
4,8,7,3.3281968006705047,True,100.0,0.995,120,False,1,1
4,8,9,3.31261216067873,True,100.0,0.995,120,False,1,1
4,9,8,3.31261216067873,True,100.0,0.995,120,False,1,1
4,9,10,3.017724497381561,True,100.0,0.995,120,False,1,1
4,10,9,3.017724497381561,True,100.0,0.995,120,False,1,1
4,10,11,0.5758504172853856,True,100.0,0.995,120,False,1,1
4,11,10,0.5758504172853856,True,100.0,0.995,120,False,1,1
4,10,17,6.205573273240327,True,100.0,0.995,120,True,1,1
4,17,10,6.205573273240327,True,100.0,0.995,120,True,1,1
4,11,12,3.006050758702962,True,100.0,0.995,120,False,1,1
4,12,11,3.006050758702962,True,100.0,0.995,120,False,1,1
4,11,17,6.1255898924680245,True,100.0,0.995,120,True,1,1
4,17,11,6.1255898924680245,True,100.0,0.995,120,True,1,1
4,12,18,5.773773094777273,True,100.0,0.995,120,True,1,1
4,18,12,5.773773094777273,True,100.0,0.995,120,True,1,1
4,13,14,0.9350508891261863,True,100.0,0.995,120,False,1,1
4,14,13,0.9350508891261863,True,100.0,0.995,120,False,1,1
4,14,15,2.60528056432288,True,100.0,0.995,120,False,1,1
4,15,14,2.60528056432288,True,100.0,0.995,120,False,1,1
4,15,16,3.520969087328662,True,100.0,0.995,120,False,1,1
4,16,15,3.520969087328662,True,100.0,0.995,120,False,1,1
4,16,17,3.51932952509441,True,100.0,0.995,120,False,1,1
4,17,16,3.51932952509441,True,100.0,0.995,120,False,1,1
4,16,21,6.500946905574362,True,100.0,0.995,60,True,1,1
4,21,16,6.500946905574362,True,100.0,0.995,60,True,1,1
4,17,18,3.5186307641702044,True,100.0,0.995,120,False,1,1
4,18,17,3.5186307641702044,True,100.0,0.995,120,False,1,1
4,17,23,6.1938629183450065,True,100.0,0.995,120,True,1,1
4,23,17,6.1938629183450065,True,100.0,0.995,120,True,1,1
4,18,24,5.746310668179227,True,100.0,0.995,120,True,1,1
4,24,18,5.746310668179227,True,100.0,0.995,120,True,1,1
4,19,20,3.297139123203266,True,100.0,0.995,120,False,1,1
4,20,19,3.297139123203266,True,100.0,0.995,120,False,1,1
4,20,21,3.019859083753111,True,100.0,0.995,120,False,1,1
4,21,20,3.019859083753111,True,100.0,0.995,120,False,1,1
4,21,22,0.600403765754792,True,100.0,0.995,120,False,1,1
4,22,21,0.600403765754792,True,100.0,0.995,120,False,1,1
4,22,23,3.022178422752518,True,100.0,0.995,120,False,1,1
4,23,22,3.022178422752518,True,100.0,0.995,120,False,1,1
4,23,24,3.324785921947821,True,100.0,0.995,120,False,1,1
4,24,23,3.324785921947821,True,100.0,0.995,120,False,1,1
5,1,2,3.49589925643329,True,100.0,0.995,120,False,1,1
5,2,1,3.49589925643329,True,100.0,0.995,120,False,1,1
5,2,3,1.7881218029065107,True,100.0,0.995,120,False,1,1
5,3,2,1.7881218029065107,True,100.0,0.995,120,False,1,1
5,3,4,1.7557087528983102,True,100.0,0.995,120,False,1,1
5,4,3,1.7557087528983102,True,100.0,0.995,120,False,1,1
5,4,5,1.759276490203599,True,100.0,0.995,120,False,1,1
5,5,4,1.759276490203599,True,100.0,0.995,120,False,1,1
5,5,6,1.7274263182329828,True,100.0,0.995,120,False,1,1
5,6,5,1.7274263182329828,True,100.0,0.995,120,False,1,1
5,5,10,6.128080432655466,True,100.0,0.995,120,True,1,1
5,10,5,6.128080432655466,True,100.0,0.995,120,True,1,1
5,5,11,6.107225413618144,True,100.0,0.995,120,True,1,1
5,11,5,6.107225413618144,True,100.0,0.995,120,True,1,1
5,6,12,5.999634406155432,True,100.0,0.995,120,True,1,1
5,12,6,5.999634406155432,True,100.0,0.995,120,True,1,1
5,7,8,3.3282137523194146,True,100.0,0.995,120,False,1,1
5,8,7,3.3282137523194146,True,100.0,0.995,120,False,1,1
5,8,9,3.312625319171098,True,100.0,0.995,120,False,1,1
5,9,8,3.312625319171098,True,100.0,0.995,120,False,1,1
5,9,10,3.0177660086693248,True,100.0,0.995,120,False,1,1
5,10,9,3.0177660086693248,True,100.0,0.995,120,False,1,1
5,10,11,0.5758444366105567,True,100.0,0.995,120,False,1,1
5,11,10,0.5758444366105567,True,100.0,0.995,120,False,1,1
5,10,17,6.180656136041041,True,100.0,0.995,120,True,1,1
5,17,10,6.180656136041041,True,100.0,0.995,120,True,1,1
5,11,12,3.0060683265648733,True,100.0,0.995,120,False,1,1
5,12,11,3.0060683265648733,True,100.0,0.995,120,False,1,1
5,11,17,6.099864744344068,True,100.0,0.995,120,True,1,1
5,17,11,6.099864744344068,True,100.0,0.995,120,True,1,1
5,12,18,5.740872749438136,True,100.0,0.995,120,True,1,1
5,18,12,5.740872749438136,True,100.0,0.995,120,True,1,1
5,13,14,0.9350544111869292,True,100.0,0.995,120,False,1,1
5,14,13,0.9350544111869292,True,100.0,0.995,120,False,1,1
5,14,15,2.605315182371828,True,100.0,0.995,120,False,1,1
5,15,14,2.605315182371828,True,100.0,0.995,120,False,1,1
5,15,16,3.5209756445158384,True,100.0,0.995,120,False,1,1
5,16,15,3.5209756445158384,True,100.0,0.995,120,False,1,1
5,16,17,3.519372474155178,True,100.0,0.995,120,False,1,1
5,17,16,3.519372474155178,True,100.0,0.995,120,False,1,1
5,16,21,6.483437762060345,True,100.0,0.995,50,True,1,1
5,21,16,6.483437762060345,True,100.0,0.995,50,True,1,1
5,17,18,3.5186306777113283,True,100.0,0.995,120,False,1,1
5,18,17,3.5186306777113283,True,100.0,0.995,120,False,1,1
5,17,23,6.167876592523405,True,100.0,0.995,120,True,1,1
5,23,17,6.167876592523405,True,100.0,0.995,120,True,1,1
5,18,24,5.712652153325005,True,100.0,0.995,120,True,1,1
5,24,18,5.712652153325005,True,100.0,0.995,120,True,1,1
5,19,20,3.2971367412608745,True,100.0,0.995,120,False,1,1
5,20,19,3.2971367412608745,True,100.0,0.995,120,False,1,1
5,20,21,3.0199173410012654,True,100.0,0.995,120,False,1,1
5,21,20,3.0199173410012654,True,100.0,0.995,120,False,1,1
5,21,22,0.6004186284359586,True,100.0,0.995,120,False,1,1
5,22,21,0.6004186284359586,True,100.0,0.995,120,False,1,1
5,22,23,3.022194850777069,True,100.0,0.995,120,False,1,1
5,23,22,3.022194850777069,True,100.0,0.995,120,False,1,1
5,23,24,3.3248021400081917,True,100.0,0.995,120,False,1,1
5,24,23,3.3248021400081917,True,100.0,0.995,120,False,1,1
6,1,2,3.495925730099601,True,100.0,0.995,120,False,1,1
6,2,1,3.495925730099601,True,100.0,0.995,120,False,1,1
6,2,3,1.788137534281163,True,100.0,0.995,120,False,1,1
6,3,2,1.788137534281163,True,100.0,0.995,120,False,1,1
6,3,4,1.755716885126103,True,100.0,0.995,120,False,1,1
6,4,3,1.755716885126103,True,100.0,0.995,120,False,1,1
6,4,5,1.7592837799550496,True,100.0,0.995,120,False,1,1
6,5,4,1.7592837799550496,True,100.0,0.995,120,False,1,1
6,5,6,1.7274414468710226,True,100.0,0.995,120,False,1,1
6,6,5,1.7274414468710226,True,100.0,0.995,120,False,1,1
6,5,10,6.102460580918594,True,100.0,0.995,120,True,1,1
6,10,5,6.102460580918594,True,100.0,0.995,120,True,1,1
6,5,11,6.080715126088128,True,100.0,0.995,120,True,1,1
6,11,5,6.080715126088128,True,100.0,0.995,120,True,1,1
6,6,12,5.968438374568727,True,100.0,0.995,120,True,1,1
6,12,6,5.968438374568727,True,100.0,0.995,120,True,1,1
6,7,8,3.3282302210624306,True,100.0,0.995,120,False,1,1
6,8,7,3.3282302210624306,True,100.0,0.995,120,False,1,1
6,8,9,3.312637941483965,True,100.0,0.995,120,False,1,1
