scenario,variant,metric,paired_samples,full_mean,ablated_mean,ablated_minus_full,median_difference,wilcoxon_statistic,raw_p_value,benjamini_hochberg_p
low_load,no_ppo_protection,p95_delay_slots,400,6.874124999999998,8.684874999999998,1.8107499999999999,1.5749999999999957,3304.5,3.897677771220946e-45,1.6411274826193458e-44
low_load,no_ppo_protection,mean_queue_packets,400,0.2775694444444444,0.3246041666666667,0.047034722222222214,0.03611111111111115,4905.0,1.7007077228916512e-49,8.163397069879926e-49
low_load,no_ppo_protection,routing_switches,400,0.94,2.0875,1.1475,0.0,7550.5,3.0725649478220827e-12,6.302697328865811e-12
low_load,no_ppo_protection,global_control_overhead_ratio,400,0.13270597612732374,0.12164170378194186,-0.011064272345381862,-0.01006608024962223,4609.0,4.177027915211156e-53,2.22774822144595e-52
medium_load,no_queue,delivery_ratio,400,0.6786197916666665,0.6446875,-0.03393229166666666,-0.03645833333333337,9378.0,5.700328692463224e-39,2.0419087853599607e-38
medium_load,no_queue,drop_rate,400,0.03807291666666667,0.05265625,0.014583333333333332,0.015624999999999995,8046.0,3.5329144669774853e-38,1.2469109883449947e-37
medium_load,no_queue,throughput_packets_per_slot,400,4.343166666666667,4.1259999999999994,-0.21716666666666667,-0.2333333333333334,9359.0,5.186873702145357e-39,1.8861358916892208e-38
medium_load,no_queue,average_delay_slots,400,6.184547605970388,6.338760080548518,0.15421247457813045,0.16416199510303775,19169.0,1.4772077733446062e-19,3.545298656027055e-19
medium_load,no_queue,p95_delay_slots,400,12.25,13.818624999999997,1.568624999999999,1.6000000000000014,4909.0,8.293166126401173e-47,3.755395981766569e-46
medium_load,no_queue,mean_queue_packets,400,1.4837881944444444,1.5747916666666668,0.09100347222222221,0.09722222222222232,7729.0,7.490374551170017e-44,2.9961498204680068e-43
medium_load,no_queue,routing_switches,400,32.895,20.8525,-12.0425,-12.0,8235.5,1.7788936060896972e-41,6.776737547008371e-41
medium_load,no_queue,global_control_overhead_ratio,400,0.05388142911078568,0.056561035435084984,0.0026796063242992994,0.00275163371005345,1014.0,5.060596157054834e-64,4.6713195295890775e-63
medium_load,no_lifetime,delivery_ratio,400,0.6786197916666665,0.7671875,0.08856770833333334,0.078125,0.0,5.60257553043569e-67,1.128876271707729e-65
medium_load,no_lifetime,drop_rate,400,0.03807291666666667,0.011302083333333334,-0.026770833333333334,-0.020833333333333336,645.5,1.0497884873810124e-61,7.873413655357594e-61
medium_load,no_lifetime,throughput_packets_per_slot,400,4.343166666666667,4.91,0.5668333333333334,0.5,0.0,5.6443813585386454e-67,1.128876271707729e-65
medium_load,no_lifetime,average_delay_slots,400,6.184547605970388,5.951712870651906,-0.23283473531848192,-0.22481370122212008,13191.0,2.896406390782127e-31,8.689219172346381e-31
medium_load,no_lifetime,p95_delay_slots,400,12.25,11.074874999999999,-1.1751249999999998,-1.0,3612.0,4.959985866130717e-46,2.1643574688570404e-45
medium_load,no_lifetime,mean_queue_packets,400,1.4837881944444444,1.2939895833333332,-0.18979861111111113,-0.1777777777777778,40.5,5.3902439713859403e-67,1.128876271707729e-65
medium_load,no_lifetime,routing_switches,400,32.895,16.4975,-16.3975,-16.0,2806.5,6.568580514708468e-58,4.0422033936667493e-57
medium_load,no_lifetime,global_control_overhead_ratio,400,0.05388142911078568,0.056663082233883874,0.0027816531230981946,0.0025734509455170237,566.0,1.8646193624813633e-65,1.9456897695457704e-64
medium_load,no_credit,delivery_ratio,400,0.6786197916666665,0.5704296875,-0.10819010416666668,-0.11458333333333326,10622.0,9.492285113196313e-37,3.1640950377321044e-36
medium_load,no_credit,drop_rate,400,0.03807291666666667,0.0827734375,0.04470052083333334,0.036458333333333336,8024.0,1.7167059512946824e-39,6.338606589395751e-39
medium_load,no_credit,throughput_packets_per_slot,400,4.343166666666667,3.6507500000000004,-0.6924166666666666,-0.733333333333333,10621.5,9.482003262501794e-37,3.1640950377321044e-36
medium_load,no_credit,average_delay_slots,400,6.184547605970388,7.225265221536988,1.0407176155666005,0.9770902818513241,2493.0,2.0981569878235366e-59,1.3251517817832862e-58
medium_load,no_credit,p95_delay_slots,400,12.25,15.239999999999998,2.989999999999999,2.8000000000000114,3567.0,1.7847736031459686e-50,8.923868015729842e-50
medium_load,no_credit,mean_queue_packets,400,1.4837881944444444,1.8538194444444445,0.37003125,0.34791666666666676,6340.5,3.206840433030342e-48,1.4800801998601578e-47
medium_load,no_credit,routing_switches,400,32.895,84.51,51.615,0.0,27299.0,1.9943896280538808e-07,3.468503700963271e-07
medium_load,no_credit,global_control_overhead_ratio,400,0.05388142911078568,0.05363488427472931,-0.0002465448360563753,0.0009154642187514418,37745.0,0.3087555832079095,0.3368242725904468
medium_load,no_packet_context,delivery_ratio,400,0.6786197916666665,0.6861979166666665,0.007578125,0.005208333333333259,27897.0,0.0006116575817158734,0.0008790288599509558
medium_load,no_packet_context,drop_rate,400,0.03807291666666667,0.03235677083333333,-0.005716145833333333,-0.005208333333333332,16586.5,7.018437452597785e-11,1.3920867674574118e-10
medium_load,no_packet_context,throughput_packets_per_slot,400,4.343166666666667,4.391666666666667,0.048499999999999995,0.033333333333333215,27880.5,0.0005944401272906973,0.0008594315093359479
medium_load,no_packet_context,average_delay_slots,400,6.184547605970388,6.194883620777555,0.010336014807167872,0.01603236467672353,38373.0,0.45541763268949464,0.48577880820212765
medium_load,no_packet_context,p95_delay_slots,400,12.25,12.10475,-0.1452500000000005,0.0,21486.0,0.022324931590188335,0.02790616448773542
medium_load,no_packet_context,mean_queue_packets,400,1.4837881944444444,1.4735729166666665,-0.010215277777777776,-0.009722222222222188,34039.0,0.013686557783683731,0.017379755915788865
medium_load,no_packet_context,routing_switches,400,32.895,64.745,31.85,32.0,1257.5,2.176700545101055e-62,1.6851875187879136e-61
medium_load,no_packet_context,global_control_overhead_ratio,400,0.05388142911078568,0.05375171999515583,-0.0001297091156298455,-0.0003354076785709627,33289.0,0.0032428214872191738,0.004422029300753419
medium_load,flat_critic,delivery_ratio,400,0.6786197916666665,0.6909114583333335,0.01229166666666667,0.00520833333333337,24809.0,2.2245061407163883e-07,3.813439098370951e-07
medium_load,flat_critic,drop_rate,400,0.03807291666666667,0.03559895833333333,-0.0024739583333333332,0.0,25242.5,0.010298976669090727,0.013217937971025533
medium_load,flat_critic,throughput_packets_per_slot,400,4.343166666666667,4.421833333333334,0.07866666666666668,0.033333333333333215,24921.5,2.947032127930545e-07,5.016224898605184e-07
