scenario,variant,metric,paired_samples,full_mean,ablated_mean,ablated_minus_full,median_difference,wilcoxon_statistic,raw_p_value,benjamini_hochberg_p
medium_load,no_ppo_protection,drop_rate,150,0.050694444444444445,0.051770833333333335,0.0010763888888888887,0.0026041666666666644,3830.0,0.31994640516925477,0.39889421943179815
medium_load,no_ppo_protection,throughput_packets_per_slot,150,3.9479999999999995,3.993333333333333,0.04533333333333333,-0.0666666666666671,4961.0,0.4293271140589706,0.5079422060474703
medium_load,no_ppo_protection,average_delay_slots,150,6.252200258591874,6.455330322262265,0.2031300636703898,0.18429440741813963,1730.0,1.603092504606483e-13,4.2749133456172885e-13
medium_load,no_ppo_protection,p95_delay_slots,150,12.831999999999997,13.52833333333333,0.6963333333333341,0.875,2087.5,3.764920153148805e-08,8.405403132611286e-08
medium_load,no_ppo_protection,mean_queue_packets,150,1.6188796296296297,1.6194814814814815,0.0006018518518518438,0.014583333333333282,5317.5,0.5174300237476099,0.5843915562325948
medium_load,no_ppo_protection,routing_switches,150,35.74,23.12,-12.62,-12.0,939.0,3.204019227470813e-18,1.060640847714476e-17
medium_load,no_ppo_protection,global_control_overhead_ratio,150,0.053864682210166354,0.054010652993498526,0.0001459707833321937,-0.000583766023233262,5489.0,0.7447818355112354,0.7902013439831893
frequent_break,no_queue,delivery_ratio,150,0.31947916666666665,0.31909722222222225,-0.0003819444444444442,0.0,4653.5,0.8752874619453495,0.8752874619453493
frequent_break,no_queue,drop_rate,150,0.28291666666666665,0.2724305555555555,-0.010486111111111111,-0.010416666666666678,2315.0,5.765785689295385e-07,1.2579896049371749e-06
frequent_break,no_queue,throughput_packets_per_slot,150,2.044666666666667,2.0422222222222226,-0.002444444444444449,0.0,4621.5,0.8213946384613707,0.8478912397020602
frequent_break,no_queue,average_delay_slots,150,7.483386208655811,7.444044213383602,-0.03934199527220614,0.02658730158730105,5492.0,0.7490450239840648,0.7902013439831893
frequent_break,no_queue,p95_delay_slots,150,15.98,16.202333333333332,0.22233333333333216,0.0,4225.0,0.17839082698505238,0.2591343673746558
frequent_break,no_queue,mean_queue_packets,150,2.0414814814814815,2.0752962962962966,0.033814814814814805,0.043749999999999956,3009.5,6.433353720554924e-07,1.372448793718384e-06
frequent_break,no_queue,routing_switches,150,48.24,40.95333333333333,-7.286666666666667,-11.5,3900.5,0.0009455354604139674,0.0017126680037686957
frequent_break,no_queue,global_control_overhead_ratio,150,0.053703423687795265,0.05470951790539833,0.0010060942176030783,0.0009366203948512897,1889.0,1.4416520475406848e-12,3.7405026098352905e-12
frequent_break,no_lifetime,delivery_ratio,150,0.31947916666666665,0.7384722222222223,0.41899305555555555,0.4140625,0.0,2.2943118799072757e-26,3.348696256155991e-25
