packet_id,delivered,delay_ms
1,1,341.778
2,1,341.778
3,1,1375.11
4,1,691.556
5,1,1033.33
6,1,2018.67
7,1,1843.11
8,0,-1
9,1,1926.89
10,1,687.556
11,1,691.556
12,1,1550.56
13,1,925.556
14,1,687.556
15,1,1025.33
16,1,1355.11
17,1,345.778
18,1,1688.89
19,1,1897.67
20,1,1134.33
21,1,2915
22,1,345.778
23,1,341.778
24,1,550.556
25,1,1343.11
26,0,-1
27,1,925.556
28,1,1105.11
29,1,341.778
30,1,1726.11
31,1,646.333
32,1,341.778
33,1,2716.78
34,1,1321.89
35,1,341.778
36,1,1801.89
37,1,341.778
38,1,521.333
39,1,2344.44
40,0,-1
41,1,1856.44
42,1,896.333
43,1,1029.33
44,1,2065.22
45,0,-1
46,1,884.333
47,1,1413.67
48,0,-1
49,1,3275.33
50,1,2607.78
51,0,-1
52,1,345.778
53,1,341.778
54,0,-1
55,0,-1
56,1,687.556
57,0,-1
58,0,-1
59,1,1635.67
60,1,813.889
61,0,-1
62,1,2046.67
63,1,687.556
64,1,2691.56
65,1,1690.22
66,1,3359.11
67,0,-1
68,1,2204.89
69,1,345.778
70,1,1093.11
71,0,-1
72,0,-1
73,1,1344.44
74,0,-1
75,1,1146.33
76,0,-1
77,1,341.778
78,1,772.667
79,1,993.444
80,1,1573.22
81,1,1029.33
82,1,1042.67
83,1,2316.56
84,1,1982.78
85,1,1029.33
86,0,-1
87,0,-1
88,0,-1
89,1,1428.22
90,1,1524
91,1,687.556
92,1,3401.67
93,0,-1
94,1,1970.78
95,1,731.444
96,1,2734.11
97,0,-1
98,1,742.111
99,0,-1
100,0,-1
101,1,687.556
102,0,-1
103,1,2388.33
104,0,-1
105,0,-1
106,1,1196.89
107,1,2972.11
108,0,-1
109,0,-1
110,0,-1
111,0,-1
112,1,1262
113,0,-1
114,1,2930.89
115,0,-1
116,0,-1
117,0,-1
118,0,-1
119,1,3473.44
120,0,-1
121,0,-1
122,0,-1
123,0,-1
124,1,692.889
125,1,3598.44
126,1,2442.89
127,1,341.778
128,0,-1
129,0,-1
130,0,-1
131,0,-1
132,0,-1
133,0,-1
134,0,-1
135,0,-1
136,0,-1
137,1,2860.44
138,0,-1
139,0,-1
140,0,-1
141,0,-1
142,0,-1
143,1,2639.67
144,0,-1
145,0,-1
146,0,-1
147,0,-1
148,0,-1
149,0,-1
150,0,-1
151,0,-1
152,0,-1
153,1,522.667
156,0,-1
157,0,-1
158,0,-1
161,0,-1
162,0,-1
163,0,-1
165,0,-1
166,1,687.556
168,1,1238.11
169,0,-1
170,0,-1
172,1,1231.44
173,0,-1
174,1,1029.33
175,0,-1
177,0,-1
178,0,-1
179,0,-1
180,0,-1
184,0,-1
1000001,1,2638.33
1000002,0,-1
1000003,1,3279.33
1000004,0,-1
1000005,0,-1
1000006,0,-1
1000007,1,683.556
1000008,1,687.556
1000009,0,-1
1000010,1,2945.56
1000011,0,-1
1000012,0,-1
1000013,1,341.778
1000014,1,683.556
1000015,1,1355.11
1000016,0,-1
1000017,0,-1
1000018,1,691.556
1000019,1,1222.11
1000020,0,-1
1000021,1,2153
1000022,0,-1
1000023,1,1146.33
1000024,0,-1
1000025,1,341.778
1000026,0,-1
1000027,0,-1
1000028,0,-1
1000029,1,341.778
1000030,1,2051.89
1000031,0,-1
1000032,0,-1
1000033,0,-1
1000034,0,-1
1000035,0,-1
1000036,1,2141
1000037,1,972.111
1000038,0,-1
1000039,1,1029.33
1000040,0,-1
1000041,0,-1
1000042,1,843.111
1000043,0,-1
1000044,0,-1
1000045,0,-1
1000046,1,1029.33
1000047,1,341.778
1000048,1,466.778
1000049,0,-1
1000050,0,-1
1000051,1,2099.78
