scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
medium_load,dqn_routing,7,11001,192,143,2,47,0.7447916666666666,0.010416666666666666,4.766666666666667,5.34965034965035,12.0,1.2333333333333334,11,62,10.081364993052654,0.18735988805161038,0.028487654320987658,0.7150062517243158,0.1385351576528047,0.32909194019488147,0.05743675372910652,0.0035185185185185185,0.7727272727272727,0.7333333333333333,0.7045454545454546
medium_load,dqn_routing,7,11002,192,146,1,45,0.7604166666666666,0.005208333333333333,4.866666666666666,5.821917808219178,11.75,1.2777777777777777,11,66,8.045021129762251,0.2260189590399736,0.029413580246913585,0.6744740454561421,0.14164274980838445,0.31143949674909427,0.054642761338669396,0.00196078431372549,0.7272727272727273,0.8,0.7647058823529411
medium_load,dqn_routing,7,11003,192,147,3,42,0.765625,0.015625,4.9,6.299319727891157,11.0,1.3708333333333333,12,59,8.937577003932237,0.20749664291373768,0.03138888888888889,0.689936565442862,0.12788570834623467,0.3215596051122367,0.05521424521683689,0.00625,0.8085106382978723,0.746268656716418,0.6774193548387096
medium_load,dqn_routing,7,11004,192,151,3,38,0.7864583333333334,0.015625,5.033333333333333,5.920529801324503,11.0,1.2763888888888888,9,40,10.575447338901611,0.18639523205080524,0.029166666666666667,0.6949826264258462,0.09004806195982666,0.333934826067179,0.055856206803868914,0.006266339869281046,0.8411214953271028,0.6956521739130435,0.7435897435897436
medium_load,dqn_routing,7,11005,192,140,0,52,0.7291666666666666,0.0,4.666666666666667,6.814285714285714,12.0,1.476388888888889,10,64,7.456613850549782,0.22395728158862213,0.03404320987654321,0.6793913236434962,0.13217511161009612,0.2997525913199289,0.053853834453059954,0.0,0.6605504587155964,0.8085106382978723,0.8333333333333334
medium_load,dqn_routing,7,11006,192,156,1,35,0.8125,0.005208333333333333,5.2,5.346153846153846,9.0,1.1291666666666667,8,49,12.41427352984362,0.18222205024839677,0.025802469135802468,0.6974444684035331,0.10939829778065072,0.35899258421317254,0.05766350183917694,0.00196078431372549,0.8018018018018018,0.8367346938775511,0.8125
medium_load,dqn_routing,7,11007,192,146,3,43,0.7604166666666666,0.015625,4.866666666666666,6.109589041095891,13.0,1.3347222222222221,10,61,9.166413182874203,0.20131394283210186,0.030617283950617285,0.7043777864258612,0.1317884202713924,0.32252029174242797,0.055612686647304545,0.005664488017429194,0.7752808988764045,0.7166666666666667,0.7906976744186046
medium_load,dqn_routing,7,11008,192,138,4,50,0.71875,0.020833333333333332,4.6,6.6231884057971016,13.0,1.5125,14,73,8.330458561327665,0.21025757026180436,0.03478395061728395,0.7053336037844379,0.15990665924489453,0.32001124420242066,0.05782507713043427,0.007979302832244009,0.7346938775510204,0.7,0.7058823529411765
medium_load,dqn_routing,7,11009,192,152,1,39,0.7916666666666666,0.005208333333333333,5.066666666666666,5.5131578947368425,10.0,1.2055555555555555,10,60,11.491772172363591,0.1862169443961023,0.027623456790123457,0.7116396651757635,0.13564578939578942,0.3501151626151627,0.058005138313654905,0.0023809523809523807,0.7789473684210526,0.8135593220338984,0.7894736842105263
medium_load,dqn_routing,7,11010,192,146,3,43,0.7604166666666666,0.015625,4.866666666666666,5.883561643835616,11.0,1.3097222222222222,10,71,8.170489350664738,0.22128710129609744,0.03006172839506173,0.6853767602132983,0.14431599747002222,0.3157267746586632,0.05450365430455492,0.005458089668615984,0.75,0.803030303030303,0.7142857142857143
medium_load,dqn_routing,7,11011,192,146,2,44,0.7604166666666666,0.010416666666666666,4.866666666666666,5.315068493150685,10.0,1.1972222222222222,11,53,11.039343677180668,0.1854640581783858,0.027592592592592596,0.7132137510422747,0.11786585146879264,0.3424606439312322,0.05827014249973564,0.0043417366946778705,0.7804878048780488,0.7727272727272727,0.7045454545454546
medium_load,dqn_routing,7,11012,192,150,3,39,0.78125,0.015625,5.0,5.68,11.0,1.225,9,71,10.626916926866764,0.1882790995542133,0.028055555555555556,0.7173828813961062,0.15855670473317532,0.3440841103341104,0.05747389337331131,0.007008547008547009,0.8314606741573034,0.7288135593220338,0.75
medium_load,dqn_routing,7,11013,192,143,4,45,0.7447916666666666,0.020833333333333332,4.766666666666667,5.6573426573426575,10.0,1.2652777777777777,10,62,9.593081560216898,0.18954291343564122,0.0291358024691358,0.6987437272709045,0.13528873087696616,0.32595770242829064,0.05662998797355719,0.008349673202614379,0.7604166666666666,0.6825396825396826,0.8181818181818182
