scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
low_load,dqn_routing,7,11001,66,59,0,7,0.8939393939393939,0.0,1.9666666666666666,3.2711864406779663,5.099999999999994,0.20972222222222223,3,0,16.775480865445083,0.15323266804802008,0.004691358024691358,0.8576382181371468,0.0,0.4091269841269841,0.163216964576443,0.0,0.9705882352941176,0.8235294117647058,0.8
low_load,dqn_routing,7,11002,66,61,0,5,0.9242424242424242,0.0,2.033333333333333,4.114754098360656,6.0,0.28194444444444444,2,8,9.590577796006972,0.21276475636583692,0.0062345679012345695,0.8119647839220777,0.04289682539682539,0.31997354497354497,0.12732909255126637,0.0,0.9310344827586207,0.92,0.9166666666666666
low_load,dqn_routing,7,11003,66,60,0,6,0.9090909090909091,0.0,2.0,3.683333333333333,6.0,0.24305555555555555,2,0,13.371710134401678,0.1827969930242284,0.005401234567901233,0.8363098013219832,0.0,0.3656746031746031,0.14876574391736064,0.0,0.967741935483871,0.7777777777777778,0.9411764705882353
low_load,dqn_routing,7,11004,66,62,0,4,0.9393939393939394,0.0,2.066666666666667,3.935483870967742,6.0,0.2652777777777778,3,3,13.15774270572343,0.17550577356157523,0.005833333333333334,0.8112287680977642,0.016984126984126983,0.3583333333333333,0.13383100707708603,0.0,0.9714285714285714,0.9047619047619048,0.9
low_load,dqn_routing,7,11005,66,61,0,5,0.9242424242424242,0.0,2.033333333333333,3.8360655737704916,6.0,0.25416666666666665,2,4,14.005675181195238,0.15684839109637053,0.0056172839506172835,0.8271911806987375,0.019761904761904762,0.3644047619047619,0.1393996715723011,0.0,0.8918918918918919,1.0,0.875
low_load,dqn_routing,7,11006,66,58,0,8,0.8787878787878788,0.0,1.9333333333333333,3.810344827586207,6.0,0.25277777777777777,3,2,12.826262963917236,0.16709374326353846,0.005679012345679012,0.8407125935510114,0.010317460317460317,0.34992063492063497,0.14527466485353788,0.0,0.8529411764705882,0.95,0.8333333333333334
low_load,dqn_routing,7,11007,66,59,0,7,0.8939393939393939,0.0,1.9666666666666666,3.7288135593220337,6.0,0.24444444444444444,3,0,15.292297041833779,0.1360736869710508,0.005462962962962964,0.8409041412555208,0.0,0.3744444444444444,0.14611182694122948,0.0,0.8857142857142857,0.95,0.8181818181818182
low_load,dqn_routing,7,11008,66,60,0,6,0.9090909090909091,0.0,2.0,3.65,6.049999999999997,0.24027777777777778,2,0,12.82102838851384,0.19062344226897748,0.0053395061728395065,0.8323496931375696,0.0,0.3600396825396825,0.14581735607897645,0.0,0.9032258064516129,0.9473684210526315,0.875
low_load,dqn_routing,7,11009,66,59,0,7,0.8939393939393939,0.0,1.9666666666666666,3.542372881355932,5.099999999999994,0.22916666666666666,2,1,13.888396536782672,0.19557600121202184,0.005123456790123456,0.8520956399056433,0.005555555555555555,0.3825132275132275,0.16084462054569906,0.0,0.8947368421052632,0.875,0.9166666666666666
low_load,dqn_routing,7,11010,66,60,0,6,0.9090909090909091,0.0,2.0,4.283333333333333,7.0,0.29583333333333334,4,2,10.548758778141538,0.2119075777045855,0.006574074074074075,0.8166136751144755,0.01111111111111111,0.3330026455026455,0.13329571703058535,0.0,0.9696969696969697,0.8636363636363636,0.8181818181818182
low_load,dqn_routing,7,11011,66,63,0,3,0.9545454545454546,0.0,2.1,3.6031746031746033,5.0,0.2375,2,3,15.22710809633922,0.17504813767997437,0.005185185185185185,0.8389515518805859,0.01619047619047619,0.3942857142857143,0.14671622439178286,0.0,0.9459459459459459,0.9444444444444444,1.0
low_load,dqn_routing,7,11012,66,60,0,6,0.9090909090909091,0.0,2.0,3.8,6.0,0.2513888888888889,3,3,13.546347904464426,0.18462155735726674,0.00558641975308642,0.8331486242413404,0.014444444444444446,0.37091269841269836,0.14986022203823865,0.0,1.0,0.8333333333333334,0.75
low_load,dqn_routing,7,11013,66,59,0,7,0.8939393939393939,0.0,1.9666666666666666,4.271186440677966,6.0,0.2902777777777778,3,6,9.396064456347439,0.20102239609978365,0.006481481481481481,0.8156047586649641,0.034523809523809526,0.3103571428571428,0.1283931811314382,0.0,0.9130434782608695,0.9523809523809523,0.8181818181818182
low_load,dqn_routing,7,11014,66,59,0,7,0.8939393939393939,0.0,1.9666666666666666,3.593220338983051,5.099999999999994,0.2361111111111111,2,1,13.306676785358139,0.188364188583763,0.005277777777777776,0.8406154241791284,0.006666666666666667,0.36833333333333335,0.15129487264164007,0.0,0.8181818181818182,0.9523809523809523,1.0
low_load,dqn_routing,7,11015,66,59,0,7,0.8939393939393939,0.0,1.9666666666666666,3.8135593220338984,5.099999999999994,0.2513888888888889,2,1,12.5114765230951,0.1780751077603008,0.005617283950617283,0.8344794062710963,0.0047619047619047615,0.3492460317460318,0.1447358955527494,0.0,0.9459459459459459,0.8125,0.8461538461538461
low_load,dqn_routing,7,11016,66,61,0,5,0.9242424242424242,0.0,2.033333333333333,3.3278688524590163,6.0,0.2111111111111111,2,3,17.179348334637805,0.15870616018659514,0.004660493827160494,0.8542085232192298,0.016984126984126983,0.4200793650793651,0.16261552703731388,0.0,0.9411764705882353,0.8571428571428571,1.0
