scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
fault_links,dqn_routing,7,11001,192,125,8,59,0.6510416666666666,0.041666666666666664,4.166666666666667,6.736,13.0,1.5916666666666666,13,94,4.515671518649432,0.2175205587739742,0.036820987654320986,0.6753619939191424,0.20328744097319948,0.2734849564493527,0.05493664176911008,0.017891414141414142,0.7727272727272727,0.5666666666666667,0.5227272727272727
fault_links,dqn_routing,7,11002,192,139,6,47,0.7239583333333334,0.03125,4.633333333333334,5.928057553956834,11.099999999999994,1.3402777777777777,10,86,6.036534115237022,0.22468746733265732,0.0308641975308642,0.6351226220511293,0.17639685406326272,0.28932518576481425,0.05235498669022572,0.012013305322128853,0.7272727272727273,0.7428571428571429,0.6764705882352942
fault_links,dqn_routing,7,11003,192,154,0,38,0.8020833333333334,0.0,5.133333333333334,6.103896103896104,10.0,1.2902777777777779,9,52,10.850110139487873,0.2050998351169428,0.02947530864197531,0.6918362252829228,0.11481956210284384,0.3440557275541796,0.05613500146045955,0.0,0.8085106382978723,0.8059701492537313,0.7741935483870968
fault_links,dqn_routing,7,11004,192,150,0,42,0.78125,0.0,5.0,6.12,11.0,1.301388888888889,11,50,10.487701162842342,0.19147198511339963,0.029845679012345677,0.676446339211407,0.10864977614977615,0.3299439177380354,0.05574679240287298,0.0,0.822429906542056,0.717391304347826,0.7435897435897436
fault_links,dqn_routing,7,11005,192,146,1,45,0.7604166666666666,0.005208333333333333,4.866666666666666,6.191780821917808,11.0,1.3125,10,72,9.295793485068353,0.2016612775364938,0.030185185185185186,0.6837085083057686,0.15434574684574684,0.32245054237701304,0.0554743158960151,0.0022222222222222222,0.6972477064220184,0.8297872340425532,0.8611111111111112
fault_links,dqn_routing,7,11006,192,157,0,35,0.8177083333333334,0.0,5.233333333333333,5.2165605095541405,10.0,1.0916666666666666,9,46,13.271257176487238,0.17154003291056386,0.024969135802469136,0.7004546785773249,0.10869649141707967,0.3657669264286912,0.058585059474534545,0.0,0.8288288288288288,0.8163265306122449,0.78125
fault_links,dqn_routing,7,11007,192,155,0,37,0.8072916666666666,0.0,5.166666666666667,5.716129032258064,10.0,1.2,8,57,11.34800798824488,0.19601603524283834,0.02743827160493827,0.7084006630161678,0.12426357812580723,0.34880136175027826,0.05676356105493079,0.0,0.8202247191011236,0.7833333333333333,0.813953488372093
fault_links,dqn_routing,7,11008,192,134,7,51,0.6979166666666666,0.036458333333333336,4.466666666666667,6.731343283582089,12.349999999999994,1.5597222222222222,13,73,7.145035135995988,0.21096588931119437,0.0358641975308642,0.7077686057478524,0.16859584859584859,0.3100953213453213,0.058060351307769875,0.01603174603174603,0.7653061224489796,0.6166666666666667,0.6470588235294118
fault_links,dqn_routing,7,11009,192,159,1,32,0.828125,0.005208333333333333,5.3,5.232704402515723,9.0,1.0986111111111112,8,54,13.38531029101081,0.18171981457093894,0.025030864197530867,0.7205950255837609,0.1256878306878307,0.37773203648203657,0.05901044194362242,0.0022222222222222222,0.8105263157894737,0.864406779661017,0.8157894736842105
fault_links,dqn_routing,7,11010,192,143,4,45,0.7447916666666666,0.020833333333333332,4.766666666666667,6.013986013986014,11.900000000000006,1.3222222222222222,11,62,8.102222043802682,0.21197366174897955,0.030401234567901232,0.6878602202001771,0.1309485976126843,0.31227190307685665,0.05466099936090261,0.008866623572505925,0.7619047619047619,0.7424242424242424,0.7142857142857143
