scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
hotspot_high_load,dqn_routing,7,11001,500,159,79,262,0.318,0.158,5.3,10.169811320754716,19.099999999999994,6.523611111111111,32,162,-7.6169972079454,0.26224988103435715,0.15243827160493828,0.6054492875215526,0.23192640692640693,0.23194245770332728,0.03685295261430877,0.11148440931049629,0.40082644628099173,0.17687074829931973,0.32432432432432434
hotspot_high_load,dqn_routing,7,11002,500,152,73,275,0.304,0.146,5.066666666666666,10.75,20.0,6.798611111111111,28,166,-8.229134223596208,0.2693414661689998,0.15895061728395063,0.6077125863363521,0.24240557751427314,0.22137132191480016,0.036950675234553455,0.10379885814668424,0.38095238095238093,0.15172413793103448,0.3300970873786408
hotspot_high_load,dqn_routing,7,11003,500,161,76,263,0.322,0.152,5.366666666666666,10.0,19.0,6.440277777777778,27,172,-7.611035400643856,0.2717939436545269,0.15061728395061727,0.6145931262481311,0.24927300959909657,0.23558457243239853,0.03701665437892385,0.1087834870443566,0.3504273504273504,0.20625,0.4339622641509434
hotspot_high_load,dqn_routing,7,11004,500,164,75,261,0.328,0.15,5.466666666666667,10.74390243902439,21.0,6.641666666666667,29,152,-7.2426358138794855,0.2712815464133273,0.15503086419753087,0.5946065871586875,0.2173199385155907,0.23653271848924023,0.03651442675472719,0.10630215195432585,0.3951612903225806,0.18493150684931506,0.36792452830188677
hotspot_high_load,dqn_routing,7,11005,500,156,76,268,0.312,0.152,5.2,10.871794871794872,21.0,6.711111111111111,29,169,-8.138398048698729,0.26918850348553325,0.15679012345679014,0.6062298628798517,0.24356091975657193,0.22597920195746285,0.03669918159941128,0.10780632411067194,0.39453125,0.17567567567567569,0.3020833333333333
hotspot_high_load,dqn_routing,7,11006,500,159,74,267,0.318,0.148,5.3,10.89308176100629,20.0,6.665277777777778,27,157,-8.165953961427597,0.28617118996211127,0.15574074074074076,0.6017727202019849,0.22339654307045606,0.22769198193111237,0.036287327208177414,0.10416666666666666,0.364,0.19310344827586207,0.38095238095238093
hotspot_high_load,dqn_routing,7,11007,500,162,81,257,0.324,0.162,5.4,10.25925925925926,20.0,6.4375,31,168,-8.090413888523841,0.2747486896317025,0.15037037037037038,0.5938608539816248,0.24014304536043665,0.23264445699228312,0.036449622375953214,0.11443236714975846,0.401673640167364,0.2375,0.27722772277227725
hotspot_high_load,dqn_routing,7,11008,500,156,80,264,0.312,0.16,5.2,9.903846153846153,19.0,6.5125,32,178,-8.28274585752502,0.26173420458399593,0.1522530864197531,0.6080892012898623,0.25917482276177933,0.22770233389798605,0.03698221578973897,0.11580870820001254,0.36666666666666664,0.18055555555555555,0.36046511627906974
hotspot_high_load,dqn_routing,7,11009,500,158,75,267,0.316,0.15,5.266666666666667,10.354430379746836,20.150000000000006,6.580555555555556,32,174,-8.286218125051803,0.28562768926121745,0.153858024691358,0.6016866833345245,0.25037972896668553,0.22992596775205468,0.0367272737901594,0.10671387790953007,0.38114754098360654,0.22941176470588234,0.3023255813953488
hotspot_high_load,dqn_routing,7,11010,500,155,81,264,0.31,0.162,5.166666666666667,10.393548387096773,20.0,6.652777777777778,29,170,-8.999844067377516,0.2802927218328787,0.15537037037037038,0.5953641755973407,0.24068354350963042,0.22259191291799987,0.036455131157635594,0.11463548528765921,0.33195020746887965,0.21153846153846154,0.4077669902912621
hotspot_high_load,dqn_routing,7,11011,500,156,85,259,0.312,0.17,5.2,10.602564102564102,20.0,6.563888888888889,30,142,-8.70903974921794,0.2737036290316637,0.1532407407407407,0.5942072484745794,0.20135093167701862,0.2241683919944789,0.03641314320022379,0.11950483091787441,0.36554621848739494,0.20512820512820512,0.3490566037735849
hotspot_high_load,dqn_routing,7,11012,500,160,74,266,0.32,0.148,5.333333333333333,10.09375,20.0,6.4875,28,160,-7.399586782277554,0.2692974131084324,0.1517592592592592,0.6099018790094911,0.22923572105494305,0.2323522987310173,0.03670410040610204,0.10507246376811594,0.350597609561753,0.22727272727272727,0.3894736842105263
hotspot_high_load,dqn_routing,7,11013,500,154,79,267,0.308,0.158,5.133333333333334,10.564935064935066,20.0,6.720833333333333,29,158,-8.337085822290087,0.2665518946271515,0.1569753086419753,0.6097046307784173,0.22962450592885378,0.22579270970575316,0.03704076941293698,0.1133783487044357,0.3625,0.17647058823529413,0.37383177570093457
hotspot_high_load,dqn_routing,7,11014,500,150,70,280,0.3,0.14,5.0,10.766666666666667,22.0,6.748611111111111,32,185,-8.26400981719162,0.27012574159661834,0.15799382716049382,0.6062147398088124,0.2661271921569404,0.2179583180612929,0.03672919122608252,0.09867149758454108,0.37344398340248963,0.1891891891891892,0.2882882882882883
hotspot_high_load,dqn_routing,7,11015,500,143,84,273,0.286,0.168,4.766666666666667,10.713286713286713,20.0,6.711111111111111,32,156,-10.150502871834695,0.28179126188978787,0.15694444444444447,0.6078666356338214,0.22437041219649914,0.2081885626450844,0.03676179309097006,0.11902173913043478,0.31275720164609055,0.19047619047619047,0.35454545454545455
hotspot_high_load,dqn_routing,7,11016,500,157,85,258,0.314,0.17,5.233333333333333,10.929936305732484,21.399999999999977,6.722222222222222,28,159,-8.662948831754381,0.27129372820406494,0.1567283950617284,0.6054637686132281,0.22937794089968006,0.22961133069828724,0.03705638281120258,0.12059178743961355,0.367816091954023,0.17857142857142858,0.36363636363636365
hotspot_high_load,dqn_routing,7,11017,500,160,78,262,0.32,0.156,5.333333333333333,10.25,20.0,6.631944444444445,30,157,-7.606434871988332,0.2680288791823843,0.15484567901234567,0.6036261749745379,0.22864130847540456,0.23449778101379934,0.037082664963446824,0.11041941150636804,0.3515625,0.2753623188405797,0.3018867924528302
hotspot_high_load,dqn_routing,7,11018,500,155,75,270,0.31,0.15,5.166666666666667,10.32258064516129,20.299999999999983,6.627777777777778,30,162,-8.08044958755747,0.27216153045395347,0.155,0.604132459346899,0.23364185331576637,0.2254819938515591,0.036802186467593166,0.10666447079490557,0.3463035019455253,0.21656050955414013,0.37209302325581395
hotspot_high_load,dqn_routing,7,11019,500,159,81,260,0.318,0.162,5.3,10.641509433962264,20.0,6.736111111111111,30,154,-8.62361694913556,0.27858912752847054,0.15709876543209875,0.5873232260074388,0.21770029487420794,0.22507309116004767,0.03600182802459068,0.11372968818620992,0.36885245901639346,0.2597402597402597,0.28431372549019607
