group,baseline,metric,n_paired,mappo_mean,baseline_mean,mean_diff,median_diff,cohens_dz,wilcoxon_stat,raw_p,bh_p
oneweb_24,global_dijkstra,delivery_ratio,20,0.2922200520833333,0.3125,-0.020279947916666666,-0.018554687500000056,-1.0784134248887294,16.0,0.0008908778281587565,0.0008908778281587565
oneweb_24,global_dijkstra,drop_rate,20,0.3234049479166667,0.18072916666666666,0.14267578125,0.1435546875,8.412960760249923,0.0,1.9073486328125e-06,2.86102294921875e-06
oneweb_24,global_dijkstra,throughput_packets_per_slot,20,1.8702083333333335,2.0,-0.12979166666666675,-0.11875000000000002,-1.07841342488873,15.0,0.0002613067626953125,0.000313568115234375
oneweb_24,global_dijkstra,average_delay_slots,20,7.943400437106609,9.421708212622708,-1.4783077755160967,-1.4985389380657153,-3.0812321843916295,0.0,1.9073486328125e-06,2.86102294921875e-06
oneweb_24,global_dijkstra,p95_delay_slots,20,17.589687499999997,21.805,-4.215312500000001,-4.343749999999995,-2.9383099159953963,0.0,1.9073486328125e-06,2.86102294921875e-06
oneweb_24,global_dijkstra,mean_queue_packets,20,2.0901996527777778,2.5903472222222224,-0.5001475694444445,-0.5098958333333334,-5.646249864610252,0.0,1.9073486328125e-06,2.86102294921875e-06
oneweb_24,full_heuristic,delivery_ratio,20,0.2922200520833333,0.19973958333333333,0.09248046875,0.09960937499999997,4.8878941091792125,0.0,8.844915021211901e-05,0.00013267372531817852
oneweb_24,full_heuristic,drop_rate,20,0.3234049479166667,0.39453125,-0.07112630208333333,-0.07226562499999997,-3.8712718303698526,0.0,8.844915021211901e-05,0.00013267372531817852
oneweb_24,full_heuristic,throughput_packets_per_slot,20,1.8702083333333335,1.2783333333333333,0.5918749999999999,0.6375,4.887894109179211,0.0,8.844915021211901e-05,0.00013267372531817852
oneweb_24,full_heuristic,average_delay_slots,20,7.943400437106609,7.758162640090073,0.18523779701653592,0.2500049691864601,0.28939040180091996,73.0,0.24548721313476562,0.24548721313476562
oneweb_24,full_heuristic,p95_delay_slots,20,17.589687499999997,18.787499999999994,-1.197812500000002,-1.0562499999999986,-0.6534785750771063,42.0,0.017181396484375,0.02061767578125
oneweb_24,full_heuristic,mean_queue_packets,20,2.0901996527777778,2.2595833333333335,-0.16938368055555567,-0.14852430555555562,-1.823748898067862,0.0,1.9073486328125e-06,1.1444091796875e-05
starlink_24,global_dijkstra,delivery_ratio,20,0.3676432291666667,0.3963541666666667,-0.0287109375,-0.027994791666666685,-1.5285153615223641,1.0,3.814697265625e-06,7.62939453125e-06
starlink_24,global_dijkstra,drop_rate,20,0.2123697916666667,0.14244791666666665,0.069921875,0.06901041666666669,3.401051016147867,0.0,8.844915021211901e-05,0.00013267372531817852
starlink_24,global_dijkstra,throughput_packets_per_slot,20,2.3529166666666668,2.5366666666666666,-0.18375000000000002,-0.1791666666666667,-1.5285153615223634,1.0,3.814697265625e-06,7.62939453125e-06
starlink_24,global_dijkstra,average_delay_slots,20,8.893397555058174,8.59206525071178,0.3013323043463952,0.2611188204624266,0.6232209442447872,39.0,0.012079238891601562,0.012079238891601562
starlink_24,global_dijkstra,p95_delay_slots,20,18.708437500000002,20.384999999999998,-1.6765624999999988,-1.4937499999999986,-0.986187365417465,17.0,0.001017794509228971,0.0012213534110747653
starlink_24,global_dijkstra,mean_queue_packets,20,2.218541666666666,2.352013888888889,-0.13347222222222224,-0.11996527777777777,-2.0358682466977918,0.0,1.9073486328125e-06,7.62939453125e-06
starlink_24,full_heuristic,delivery_ratio,20,0.3676432291666667,0.11171875,0.2559244791666666,0.2568359375,7.231509189111112,0.0,1.9073486328125e-06,5.7220458984375e-06
starlink_24,full_heuristic,drop_rate,20,0.2123697916666667,0.39869791666666665,-0.186328125,-0.19303385416666666,-4.996258713325401,0.0,8.844915021211901e-05,0.00013267372531817852
starlink_24,full_heuristic,throughput_packets_per_slot,20,2.3529166666666668,0.715,1.6379166666666667,1.64375,7.231509189111108,0.0,8.844915021211901e-05,0.00013267372531817852
starlink_24,full_heuristic,average_delay_slots,20,8.893397555058174,8.0151332498572,0.8782643052009746,0.5888598336815773,0.8077051790656719,19.0,0.0005855560302734375,0.000702667236328125
starlink_24,full_heuristic,p95_delay_slots,20,18.708437500000002,15.809999999999997,2.898437500000001,3.224999999999996,0.8558182435693437,27.0,0.0023250579833984375,0.0023250579833984375
starlink_24,full_heuristic,mean_queue_packets,20,2.218541666666666,2.608402777777778,-0.38986111111111105,-0.41102430555555536,-3.9818281713362,0.0,1.9073486328125e-06,5.7220458984375e-06
