schema_version,evaluation_role,spec_sha256,training_freeze_sha256,job_id,arm,environment_variant,selected_checkpoint_sha256,decision_forced_switch_cost,scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio,avoidable_routing_switches,forced_routing_switches,switch_opportunities,avoidable_switch_rate,decision_avoidable_switches,decision_switch_opportunities,decision_forced_switches,decision_avoidable_switch_rate
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77001,192,158,0,34,0.8229166666666666,0.0,5.266666666666667,5.867088607594937,10.0,1.2125,8,18,11.398697704524519,0.2015152999294844,0.027623456790123454,0.6833335273229026,0.0,0.33865436277974986,0.05404717314808735,0.0,0.8181818181818182,0.7868852459016393,0.90625,12,6,218,0.05504587155963303,12,218,6,0.05504587155963303
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77002,192,148,3,41,0.7708333333333334,0.015625,4.933333333333334,6.013513513513513,11.0,1.2916666666666667,10,13,10.506279368613397,0.1956708131093014,0.029598765432098766,0.7147529608682386,0.0,0.32886939585469005,0.05593246769351328,0.005555555555555555,0.8367346938775511,0.7407407407407407,0.65,10,3,246,0.04065040650406504,10,246,3,0.04065040650406504
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77003,192,147,1,44,0.765625,0.005208333333333333,4.9,6.244897959183674,12.0,1.3180555555555555,11,12,11.387887909200307,0.20069490056186903,0.030277777777777775,0.7251096921296178,0.0,0.3438225418372477,0.05858823275527355,0.0023809523809523807,0.8484848484848485,0.6885245901639344,0.65625,9,3,244,0.036885245901639344,9,244,3,0.036885245901639344
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77004,192,151,1,40,0.7864583333333334,0.005208333333333333,5.033333333333333,5.900662251655629,11.0,1.2680555555555555,9,11,11.266677011045026,0.18993105631206744,0.029043209876543206,0.708562769642136,0.0,0.3347947305532445,0.055672151163613216,0.0022222222222222222,0.8411214953271028,0.7083333333333334,0.7297297297297297,9,2,245,0.036734693877551024,9,245,2,0.036734693877551024
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77005,192,152,0,40,0.7916666666666666,0.0,5.066666666666666,5.809210526315789,11.0,1.2291666666666667,10,9,13.487757415383479,0.1950286637293871,0.02817901234567901,0.7438900964628485,0.0,0.3738281652987536,0.061035334991758915,0.0,0.8172043010752689,0.7611940298507462,0.78125,8,1,216,0.037037037037037035,8,216,1,0.037037037037037035
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77006,192,150,0,42,0.78125,0.0,5.0,5.413333333333333,9.0,1.1375,9,13,12.781127516597945,0.1956437903852085,0.026203703703703705,0.709105115867422,0.0,0.3597897364073835,0.06024623993255136,0.0,0.7608695652173914,0.8059701492537313,0.7878787878787878,8,5,192,0.041666666666666664,8,192,5,0.041666666666666664
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77007,192,139,4,49,0.7239583333333334,0.020833333333333332,4.633333333333334,6.654676258992806,12.0,1.4666666666666666,13,15,9.115822090057863,0.21832677732856498,0.033734567901234566,0.7186348593001335,0.0,0.322874769565946,0.058219963281750504,0.009444444444444445,0.7142857142857143,0.7678571428571429,0.6774193548387096,14,1,232,0.0603448275862069,14,232,1,0.0603448275862069
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77008,192,149,1,42,0.7760416666666666,0.005208333333333333,4.966666666666667,5.751677852348993,10.0,1.2458333333333333,10,19,11.688902070060958,0.19535385105547676,0.028611111111111105,0.7123311546748308,0.0,0.3445465318994731,0.05820472718398875,0.0020833333333333333,0.7666666666666667,0.7777777777777778,0.7916666666666666,13,6,208,0.0625,13,208,6,0.0625
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77009,192,150,2,40,0.78125,0.010416666666666666,5.0,5.3933333333333335,10.0,1.148611111111111,8,12,12.608613632148023,0.19018368991894594,0.026388888888888885,0.7361635940020684,0.0,0.36016843450666974,0.059322383051257005,0.004603174603174604,0.7526881720430108,0.803030303030303,0.8181818181818182,10,2,237,0.04219409282700422,10,237,2,0.04219409282700422
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/qos_only_constrained/seed_179055553,qos_only_constrained,qos_only,67dae57acea5755e8fe2b9d294bcb4df2da3af7f305b8f894f1ec2251e1c0386,0,medium_load,qos_only_constrained,179055553,77010,192,147,1,44,0.765625,0.005208333333333333,4.9,5.639455782312925,9.0,1.198611111111111,10,8,10.725392114077122,0.20028157991763879,0.027623456790123454,0.7033450482474813,0.0,0.3304938896386265,0.056316535053247435,0.002564102564102564,0.75,0.7666666666666667,0.7954545454545454,6,2,219,0.0273972602739726,6,219,2,0.0273972602739726
