schema_version,evaluation_role,spec_sha256,training_freeze_sha256,job_id,arm,environment_variant,selected_checkpoint_sha256,decision_forced_switch_cost,scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio,avoidable_routing_switches,forced_routing_switches,switch_opportunities,avoidable_switch_rate,decision_avoidable_switches,decision_switch_opportunities,decision_forced_switches,decision_avoidable_switch_rate
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77011,192,159,1,32,0.828125,0.005208333333333333,5.3,5.817610062893082,10.0,1.2125,7,30,11.340831407794656,0.20364321084743223,0.02756172839506173,0.700719310246748,0.06436974789915965,0.3480444748749702,0.055011933613459206,0.00196078431372549,0.8043478260869565,0.8088235294117647,0.9375,26,4,223,0.11659192825112108,26,223,4,0.11659192825112108
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77012,192,150,1,41,0.78125,0.005208333333333333,5.0,5.706666666666667,9.0,1.2097222222222221,9,34,10.747413771266146,0.20175395046931963,0.027777777777777776,0.7146704480726805,0.07547750724221312,0.3397959230312172,0.05677796278105099,0.002564102564102564,0.7888888888888889,0.7115384615384616,0.84,29,5,239,0.12133891213389121,29,239,5,0.12133891213389121
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77013,192,158,1,33,0.8229166666666666,0.005208333333333333,5.266666666666667,5.443037974683544,10.0,1.1430555555555555,8,19,13.471431258222916,0.17818145171037506,0.026049382716049386,0.7071343734571077,0.043644688644688644,0.3689290502525797,0.059026144954214564,0.0022222222222222222,0.8484848484848485,0.7346938775510204,0.8636363636363636,16,3,194,0.08247422680412371,16,194,3,0.08247422680412371
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77014,192,143,0,49,0.7447916666666666,0.0,4.766666666666667,6.223776223776224,10.900000000000006,1.3625,11,30,9.78545301612953,0.1989611674244028,0.03141975308641975,0.7057633832592157,0.06546931754749091,0.31977808597777646,0.05607233022276633,0.0,0.7525773195876289,0.7272727272727273,0.75,26,4,225,0.11555555555555555,26,225,4,0.11555555555555555
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77015,192,155,0,37,0.8072916666666666,0.0,5.166666666666667,5.47741935483871,10.0,1.1388888888888888,8,23,12.141512547581897,0.18434399098189758,0.02608024691358024,0.7146364165168961,0.05134085685556274,0.34868228177051713,0.057074770860736736,0.0,0.8,0.7894736842105263,0.8444444444444444,21,2,225,0.09333333333333334,21,225,2,0.09333333333333334
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77016,192,162,0,30,0.84375,0.0,5.4,5.209876543209877,9.0,1.075,7,10,14.224072344156186,0.18752720651260102,0.024444444444444446,0.7204223189328681,0.024001831501831498,0.382005032005032,0.059489589430481396,0.0,0.8172043010752689,0.8412698412698413,0.9166666666666666,9,1,205,0.04390243902439024,9,205,1,0.04390243902439024
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77017,192,156,3,33,0.8125,0.015625,5.2,5.2243589743589745,9.0,1.1305555555555555,9,20,11.743839621943938,0.18893154158357897,0.0257716049382716,0.6975238161190596,0.043593993152816674,0.34881679594914894,0.05619585651605606,0.006266339869281046,0.7888888888888889,0.7758620689655172,0.9090909090909091,18,2,208,0.08653846153846154,18,208,2,0.08653846153846154
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77018,192,161,0,31,0.8385416666666666,0.0,5.366666666666666,5.298136645962733,9.0,1.1194444444444445,8,36,12.52186257798684,0.18771941328095762,0.025462962962962958,0.6978145303620699,0.0779666738490268,0.35822269234033943,0.05585393957110436,0.0,0.8333333333333334,0.8620689655172413,0.8125,31,5,222,0.13963963963963963,31,222,5,0.13963963963963963
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77019,192,150,2,40,0.78125,0.010416666666666666,5.0,6.026666666666666,11.0,1.2819444444444446,10,22,11.055930254410745,0.2018499822057581,0.02935185185185185,0.7079720788462545,0.051774581627522805,0.3453247923100865,0.05744878352335217,0.004945054945054945,0.8,0.7704918032786885,0.75,22,0,223,0.09865470852017937,22,223,0,0.09865470852017937
1,selected_checkpoint_independent_validation_gate,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77020,192,154,1,37,0.8020833333333334,0.005208333333333333,5.133333333333334,5.1688311688311686,9.0,1.0958333333333334,8,26,10.892066346541109,0.18583356174220714,0.02512345679012345,0.6877426943471832,0.056390753782394644,0.32982164435724814,0.05461458002750987,0.002564102564102564,0.7878787878787878,0.8070175438596491,0.8333333333333334,24,2,213,0.11267605633802817,24,213,2,0.11267605633802817
