scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
low_load,mappo,789,11023,66,60,1,5,0.9090909090909091,0.015151515151515152,2.0,4.283333333333333,9.0,0.30833333333333335,2,0,7.533311344426256,0.2245618894172052,0.006820987654320987,0.798734121821843,0.0,0.29059523809523813,0.11854672986754593,0.004166666666666667,0.875,0.8928571428571429,1.0
low_load,mappo,789,11024,66,62,0,4,0.9393939393939394,0.0,2.066666666666667,4.048387096774194,6.949999999999996,0.275,2,1,12.4648882972202,0.17870055577539368,0.006049382716049384,0.8224702041802945,0.0047619047619047615,0.3478174603174603,0.13399180742270347,0.0,0.9310344827586207,0.9523809523809523,0.9375
low_load,mappo,789,11025,66,60,0,6,0.9090909090909091,0.0,2.0,4.283333333333333,8.049999999999997,0.2902777777777778,2,3,9.320141392037316,0.19449796179149198,0.006450617283950617,0.8067579565162784,0.015925925925925927,0.30330687830687825,0.12422940423713943,0.0,0.9428571428571428,1.0,0.7333333333333333
low_load,mappo,789,11026,66,58,0,8,0.8787878787878788,0.0,1.9333333333333333,4.258620689655173,7.149999999999999,0.28888888888888886,3,5,8.836726938095461,0.19823191810720772,0.006481481481481483,0.8236808962939312,0.025965608465608466,0.2990211640211641,0.12506448824238361,0.0,0.925,0.9166666666666666,0.7142857142857143
low_load,mappo,789,11027,66,60,0,6,0.9090909090909091,0.0,2.0,4.066666666666666,7.099999999999994,0.28055555555555556,3,5,10.539696088251874,0.18620106635123332,0.006234567901234568,0.817552188504581,0.02341269841269841,0.3208333333333334,0.12716984519718832,0.0,0.9230769230769231,0.8823529411764706,0.9
low_load,mappo,789,11028,66,61,0,5,0.9242424242424242,0.0,2.033333333333333,3.8524590163934427,7.0,0.25833333333333336,2,0,12.061402050187905,0.17669410692254722,0.005709876543209876,0.8368828351661096,0.0,0.34031746031746035,0.13637893954931052,0.0,0.9069767441860465,1.0,0.875
low_load,mappo,789,11029,66,60,0,6,0.9090909090909091,0.0,2.0,3.533333333333333,6.049999999999997,0.23055555555555557,2,1,14.845395064461778,0.17990847273638383,0.0051234567901234564,0.8521931974481327,0.008333333333333333,0.3907142857142857,0.15688844699882937,0.0,0.9375,0.9130434782608695,0.8181818181818182
low_load,mappo,789,11030,66,57,1,8,0.8636363636363636,0.015151515151515152,1.9,4.350877192982456,8.0,0.30833333333333335,3,3,8.082600639682788,0.20523601485085546,0.0069135802469135815,0.8064070680272836,0.0175,0.2932010582010582,0.125506997044326,0.0047619047619047615,0.8378378378378378,0.9411764705882353,0.8333333333333334
low_load,mappo,789,11031,66,59,1,6,0.8939393939393939,0.015151515151515152,1.9666666666666666,3.9152542372881354,7.099999999999994,0.2722222222222222,4,0,12.892299121337087,0.18037466276071434,0.006049382716049382,0.8284186583724072,0.0,0.3596031746031746,0.14740343724318558,0.0033333333333333335,0.9354838709677419,0.8,0.9333333333333333
low_load,mappo,789,11032,66,59,0,7,0.8939393939393939,0.0,1.9666666666666666,3.847457627118644,6.0,0.25555555555555554,2,1,12.56839495560962,0.17095645009281,0.005709876543209877,0.8323010543623205,0.005555555555555555,0.34658730158730156,0.14362536779561424,0.0,0.8285714285714286,1.0,0.9166666666666666
low_load,mappo,789,11033,66,57,1,8,0.8636363636363636,0.015151515151515152,1.9,4.228070175438597,7.0,0.29583333333333334,3,6,8.959619901016609,0.16699627936668623,0.006635802469135804,0.8155201250063585,0.030952380952380953,0.29115079365079366,0.12489069456815677,0.005555555555555555,0.9166666666666666,0.75,0.8571428571428571
low_load,mappo,789,11034,66,60,0,6,0.9090909090909091,0.0,2.0,4.333333333333333,7.049999999999997,0.29583333333333334,3,1,9.20514267523401,0.21338858740235886,0.006574074074074075,0.8084604520956246,0.004166666666666667,0.3099999999999999,0.12834685621019146,0.0,0.9354838709677419,0.9047619047619048,0.8571428571428571
low_load,mappo,789,11035,66,60,0,6,0.9090909090909091,0.0,2.0,4.2,7.049999999999997,0.2833333333333333,3,3,9.895091580544202,0.21183043203529073,0.006296296296296296,0.815431083073295,0.014537037037037038,0.32206349206349205,0.12972613321779364,0.0,0.8518518518518519,0.9090909090909091,1.0
low_load,mappo,789,11036,66,60,0,6,0.9090909090909091,0.0,2.0,4.233333333333333,7.199999999999989,0.28888888888888886,3,0,9.713261310131836,0.1913787775392603,0.006419753086419753,0.8034320720459566,0.0,0.3066269841269841,0.12620804036581917,0.0,0.8571428571428571,1.0,0.9230769230769231
low_load,mappo,789,11037,66,61,0,5,0.9242424242424242,0.0,2.033333333333333,4.508196721311475,7.0,0.3138888888888889,3,4,8.435699615669526,0.2209165084165233,0.006944444444444446,0.8006072247660111,0.017394179894179893,0.30160052910052904,0.11999448584558037,0.0,0.9032258064516129,0.9523809523809523,0.9285714285714286
low_load,mappo,789,11038,66,60,0,6,0.9090909090909091,0.0,2.0,3.7666666666666666,5.0,0.24861111111111112,2,3,13.908793113052205,0.16487600054003573,0.005524691358024692,0.8238539216324866,0.020555555555555556,0.3667592592592593,0.14099824515962964,0.0,0.9428571428571428,0.8888888888888888,0.8461538461538461
low_load,mappo,789,11039,66,60,0,6,0.9090909090909091,0.0,2.0,3.7,6.0,0.24166666666666667,2,1,13.575145271701958,0.16355353064416384,0.005370370370370371,0.8399317356033124,0.005555555555555555,0.36,0.14541045998032404,0.0,0.8823529411764706,0.8888888888888888,1.0
low_load,mappo,789,11040,66,61,0,5,0.9242424242424242,0.0,2.033333333333333,4.131147540983607,7.0,0.2791666666666667,2,0,9.430692892010503,0.22019368256876926,0.006172839506172839,0.808670581333684,0.0,0.31660052910052905,0.12845616160298767,0.0,0.9459459459459459,1.0,0.7857142857142857
low_load,mappo,789,11041,66,61,0,5,0.9242424242424242,0.0,2.033333333333333,3.9836065573770494,6.0,0.26666666666666666,2,2,11.850526393171497,0.19035816001972197,0.005895061728395061,0.8213966558911803,0.008928571428571428,0.3438492063492064,0.13681276982092436,0.0,0.8918918918918919,1.0,0.875
