scenario,policy,metric,n,policy_seed_count,workload_seed_count,mean,std,policy_seed_mean_std,ci95_low,ci95_high,bootstrap_standard_error,ci_method,ci_resamples,confidence_level
fault_links,full_heuristic,delivery_ratio,50,1,50,0.3278125,0.03693969760585512,0.0,0.31770833333333337,0.33791666666666664,0.005121519921063875,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,drop_rate,50,1,50,0.17166666666666663,0.033040406144728564,0.0,0.16270833333333334,0.18104166666666666,0.004647840554806742,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,throughput_packets_per_slot,50,1,50,2.0980000000000003,0.23641406467747272,0.0,2.031983333333333,2.162,0.03269854739383693,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,average_delay_slots,50,1,50,8.712521501135303,0.5824375732499676,0.0,8.552604760900637,8.873267219493439,0.08160957928680324,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,p95_delay_slots,50,1,50,18.993999999999996,2.0419738350079664,0.0,18.442999999999998,19.576024999999998,0.2846141656711066,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,mean_queue_packets,50,1,50,2.4989166666666667,0.09719399088004217,0.0,2.4731645833333333,2.525222916666667,0.013494210653865638,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,routing_switches,50,1,50,142.34,20.413690884066114,0.0,136.67999999999998,147.89999999999998,2.8324073662793823,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,episode_reward,50,1,50,-9.595736189397101,1.5574683245988274,0.0,-10.037397619224794,-9.167717856355866,0.21915927135099342,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,global_delay_cost,50,1,50,0.2765614171962833,0.01787080062161848,0.0,0.2716342696748152,0.2813994051985049,0.002487974158521005,crossed_pigeonhole_bootstrap_percentile,5000,0.95
fault_links,full_heuristic,global_queue_cost,50,1,50,0.05812716049382716,0.002243236492955411,0.0,0.05752095679012345,0.05874447530864197,0.00031468499998388945,crossed_pigeonhole_bootstrap_percentile,5000,0.95
