scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
n24,mappo_transfer_n24,1024,16001,192,155,0,37,0.8072916666666666,0.0,5.166666666666667,5.470967741935484,10.0,1.1430555555555555,9,13,12.363385818477546,0.1847381037712921,0.02617283950617284,0.7141790220710671,0.028745277054100585,0.3503376797494446,0.05719165888813457,0.0,0.8041237113402062,0.8653846153846154,0.7441860465116279
n24,mappo_transfer_n24,1024,16002,192,145,2,45,0.7552083333333334,0.010416666666666666,4.833333333333333,5.951724137931034,10.0,1.3027777777777778,11,39,10.13967578152128,0.19076126809688537,0.029969135802469137,0.7113605005890378,0.08599897651368239,0.3278151260504202,0.05640065854391874,0.004464285714285714,0.7843137254901961,0.64,0.825
n24,mappo_transfer_n24,1024,16003,192,146,4,42,0.7604166666666666,0.020833333333333332,4.866666666666666,5.972602739726027,11.0,1.3180555555555555,11,33,9.430357955612614,0.20832471971882655,0.030216049382716045,0.7063551808030669,0.07356307907778496,0.3275550348344467,0.056245268604761124,0.008647292250233425,0.7804878048780488,0.7662337662337663,0.696969696969697
n24,mappo_transfer_n24,1024,16004,192,150,2,40,0.78125,0.010416666666666666,5.0,5.6866666666666665,10.0,1.2277777777777779,10,28,11.092015113440702,0.1922512840229618,0.028148148148148137,0.7056030516824479,0.06411953242835595,0.3414429660753191,0.057032090456799175,0.004647435897435897,0.8043478260869565,0.7413793103448276,0.7857142857142857
n24,mappo_transfer_n24,1024,16005,192,149,2,41,0.7760416666666666,0.010416666666666666,4.966666666666667,5.953020134228188,11.599999999999994,1.2708333333333333,9,33,9.780227242430724,0.18863497216817499,0.029135802469135805,0.6901307437132428,0.06950367371420002,0.31789790117576494,0.054069948223816805,0.0047619047619047615,0.7830188679245284,0.7111111111111111,0.8292682926829268
n24,mappo_transfer_n24,1024,16006,192,159,0,33,0.828125,0.0,5.3,5.20125786163522,9.099999999999994,1.0791666666666666,8,17,14.028400821999833,0.1834794588912256,0.02462962962962963,0.7256299625298746,0.04262112887112887,0.37893347665406496,0.05983207952659507,0.0,0.8351648351648352,0.8333333333333334,0.8
n24,mappo_transfer_n24,1024,16007,192,149,1,42,0.7760416666666666,0.005208333333333333,4.966666666666667,6.120805369127517,10.0,1.2986111111111112,10,42,10.444540652366776,0.20284221079615614,0.029783950617283946,0.7139755467530495,0.09336346931935169,0.33752785341020636,0.057202874679171754,0.0022222222222222222,0.7244897959183674,0.7796610169491526,0.9142857142857143
n24,mappo_transfer_n24,1024,16008,192,148,0,44,0.7708333333333334,0.0,4.933333333333334,5.635135135135135,10.0,1.2,10,32,11.21978227548187,0.1930465298890812,0.027654320987654323,0.7344454045887922,0.07446293902176254,0.34166867016712227,0.05837482875745556,0.0,0.7326732673267327,0.7916666666666666,0.8372093023255814
n24,mappo_transfer_n24,1024,16009,192,153,1,38,0.796875,0.005208333333333333,5.1,5.555555555555555,11.0,1.1958333333333333,9,22,11.124237581534397,0.1795206268128833,0.027376543209876543,0.6956971279933862,0.04773121214297684,0.330788832627068,0.054700244990328134,0.0023809523809523807,0.8469387755102041,0.6785714285714286,0.8421052631578947
n24,mappo_transfer_n24,1024,16010,192,154,0,38,0.8020833333333334,0.0,5.133333333333334,4.9935064935064934,9.0,1.038888888888889,10,26,12.537075213475513,0.1849835466644799,0.023888888888888887,0.7109342046661662,0.061517602767602764,0.3555782697694463,0.05762433627313834,0.0,0.7717391304347826,0.8260869565217391,0.8387096774193549
