group,baseline,metric,n_paired,mappo_mean,baseline_mean,mean_diff,median_diff,cohens_dz,wilcoxon_stat,raw_p,bh_p
exo10,global_dijkstra,delivery_ratio,15,0.5458854166666666,0.5110416666666666,0.034843749999999986,0.032031249999999956,1.9943447238413208,0.0,6.103515625e-05,0.0001220703125
exo10,global_dijkstra,drop_rate,15,0.07403645833333333,0.09208333333333334,-0.018046875000000004,-0.019140625,-1.7371437603185214,1.0,0.0001220703125,0.00018310546875
exo10,global_dijkstra,throughput_packets_per_slot,15,5.822777777777776,5.4511111111111115,0.3716666666666667,0.3416666666666677,1.9943447238413194,0.0,6.103515625e-05,0.0001220703125
exo10,global_dijkstra,average_delay_slots,15,8.31381981883124,8.428779737593961,-0.11495991876272159,-0.10672589514558872,-0.5537359621853986,23.0,0.03533935546875,0.03533935546875
exo10,global_dijkstra,p95_delay_slots,15,15.805416666666664,18.64333333333333,-2.8379166666666644,-2.5937499999999964,-3.0641986767253897,0.0,0.0006533107814151377,0.0007839729376981653
exo10,global_dijkstra,mean_queue_packets,15,3.2638541666666665,3.4123148148148146,-0.14846064814814816,-0.16371527777777795,-2.311558513699717,0.0,6.103515625e-05,0.0001220703125
exo10,full_heuristic,delivery_ratio,15,0.5458854166666666,0.22604166666666667,0.31984375000000004,0.3203125000000001,19.103805090053413,0.0,6.103515625e-05,6.103515625e-05
exo10,full_heuristic,drop_rate,15,0.07403645833333333,0.20395833333333332,-0.129921875,-0.12851562500000002,-11.642513625163298,0.0,6.103515625e-05,6.103515625e-05
exo10,full_heuristic,throughput_packets_per_slot,15,5.822777777777776,2.411111111111111,3.4116666666666666,3.4166666666666665,19.103805090053427,0.0,6.103515625e-05,6.103515625e-05
exo10,full_heuristic,average_delay_slots,15,8.31381981883124,9.658167129112035,-1.344347310280796,-1.1450715563004135,-1.7060400906555573,0.0,6.103515625e-05,6.103515625e-05
exo10,full_heuristic,p95_delay_slots,15,15.805416666666664,20.479999999999997,-4.674583333333332,-4.037499999999984,-2.5400761283209095,0.0,6.103515625e-05,6.103515625e-05
exo10,full_heuristic,mean_queue_packets,15,3.2638541666666665,4.676203703703703,-1.4123495370370371,-1.4076388888888887,-9.721643094289094,0.0,6.103515625e-05,6.103515625e-05
exo14,global_dijkstra,delivery_ratio,15,0.3967154654654655,0.37912912912912916,0.01758633633633633,0.017736486486486458,1.3319725697293094,2.0,0.00018310546875,0.00054931640625
exo14,global_dijkstra,drop_rate,15,0.12404279279279277,0.13258258258258257,-0.008539789789789793,-0.007319819819819856,-0.7714041183439155,16.5,0.013468600262199907,0.016162320314639888
exo14,global_dijkstra,throughput_packets_per_slot,15,5.871388888888889,5.611111111111112,0.26027777777777783,0.2625000000000002,1.3319725697293099,2.0,0.00018310546875,0.00054931640625
exo14,global_dijkstra,average_delay_slots,15,9.486101518671543,9.43043301464423,0.055668504027312694,0.08132468381659486,0.20810030451903577,47.0,0.48870849609375,0.48870849609375
exo14,global_dijkstra,p95_delay_slots,15,18.842083333333335,19.766666666666662,-0.9245833333333328,-0.7875000000000014,-0.96516185393322,6.0,0.0008544921875,0.00128173828125
exo14,global_dijkstra,mean_queue_packets,15,5.36269675925926,5.476944444444444,-0.11424768518518533,-0.12760416666666785,-1.3834508796428897,3.0,0.00030517578125,0.0006103515625
exo14,full_heuristic,delivery_ratio,15,0.3967154654654655,0.16921921921921923,0.22749624624624623,0.22494369369369369,13.280056962233202,0.0,6.103515625e-05,9.1552734375e-05
exo14,full_heuristic,drop_rate,15,0.12404279279279277,0.22237237237237242,-0.09832957957957958,-0.0999436936936937,-7.995771362993849,0.0,6.103515625e-05,9.1552734375e-05
exo14,full_heuristic,throughput_packets_per_slot,15,5.871388888888889,2.5044444444444447,3.366944444444444,3.329166666666667,13.2800569622332,0.0,6.103515625e-05,9.1552734375e-05
exo14,full_heuristic,average_delay_slots,15,9.486101518671543,9.565143714302133,-0.0790421956305913,0.044403057349800434,-0.13294215645508783,59.0,0.97796630859375,0.97796630859375
exo14,full_heuristic,p95_delay_slots,15,18.842083333333335,20.719999999999995,-1.877916666666667,-1.4375000000000036,-0.9140885274132712,5.0,0.0028648155524898344,0.0034377786629878012
exo14,full_heuristic,mean_queue_packets,15,5.36269675925926,6.782500000000001,-1.4198032407407408,-1.3965277777777771,-9.242124342888525,0.0,6.103515625e-05,9.1552734375e-05
exo2,global_dijkstra,delivery_ratio,15,0.9041666666666667,0.9083333333333333,-0.004166666666666667,0.0,-0.3201257884158861,20.0,0.2470444552245128,0.6346210157258283
exo2,global_dijkstra,drop_rate,15,0.0005208333333333333,0.0,0.0005208333333333333,0.0,0.2581988897471611,0.0,0.31731050786291415,0.6346210157258283
exo2,global_dijkstra,throughput_packets_per_slot,15,1.9288888888888889,1.9377777777777772,-0.008888888888888842,0.0,-0.3201257884158841,26.0,0.30763534293707706,0.6346210157258283
exo2,global_dijkstra,average_delay_slots,15,3.876097853599161,3.863647154742851,0.012450698856309709,0.00032467532467528315,0.10930551238043602,54.0,0.76153564453125,0.9138427734375
exo2,global_dijkstra,p95_delay_slots,15,6.117083333333331,6.1,0.01708333333333319,0.0,0.03489049432300741,52.0,0.9749599188317098,0.9749599188317098
exo2,global_dijkstra,mean_queue_packets,15,0.24770833333333334,0.24638888888888885,0.0013194444444444434,0.00017361111111113825,0.1393923995484067,52.5,0.6700661059135956,0.9138427734375
exo2,full_heuristic,delivery_ratio,15,0.9041666666666667,0.5583333333333333,0.3458333333333333,0.349609375,7.05573158529355,0.0,0.0006533107814151377,0.0006533107814151377
exo2,full_heuristic,drop_rate,15,0.0005208333333333333,0.13645833333333332,-0.1359375,-0.140625,-4.17133072292284,0.0,0.0006273373645791828,0.0006533107814151377
exo2,full_heuristic,throughput_packets_per_slot,15,1.9288888888888889,1.1911111111111112,0.7377777777777776,0.7458333333333331,7.0557315852935485,0.0,6.103515625e-05,9.1552734375e-05
exo2,full_heuristic,average_delay_slots,15,3.876097853599161,7.090702246838224,-3.214604393239063,-3.304929723026044,-4.198972226643437,0.0,6.103515625e-05,9.1552734375e-05
exo2,full_heuristic,p95_delay_slots,15,6.117083333333331,12.686666666666664,-6.569583333333333,-6.4625,-5.306483941785959,0.0,6.103515625e-05,9.1552734375e-05
exo2,full_heuristic,mean_queue_packets,15,0.24770833333333334,0.6073148148148149,-0.3596064814814815,-0.35868055555555556,-11.556872868926853,0.0,6.103515625e-05,9.1552734375e-05
exo20,global_dijkstra,delivery_ratio,15,0.2657051282051282,0.25844017094017085,0.007264957264957283,0.008613782051282104,0.8863826898665245,13.0,0.0075738901348872375,0.011360835202330857
exo20,global_dijkstra,drop_rate,15,0.1781650641025641,0.1827991452991453,-0.0046340811965812,-0.004407051282051266,-0.6927945963456936,16.0,0.01025390625,0.0123046875
exo20,global_dijkstra,throughput_packets_per_slot,15,5.526666666666667,5.375555555555555,0.15111111111111117,0.17916666666666714,0.886382689866522,13.0,0.0075738901348872375,0.011360835202330857
exo20,global_dijkstra,average_delay_slots,15,10.685947389730094,10.478977885650908,0.2069695040791867,0.15433238632920698,0.7314699567304378,13.0,0.00537109375,0.011360835202330857
exo20,global_dijkstra,p95_delay_slots,15,21.258333333333333,21.476666666666667,-0.2183333333333356,-0.2687499999999936,-0.21180751180407503,47.0,0.48870849609375,0.48870849609375
exo20,global_dijkstra,mean_queue_packets,15,8.637974537037037,8.723703703703704,-0.08572916666666709,-0.05781250000000071,-0.9374914335999247,10.0,0.00262451171875,0.011360835202330857
exo20,full_heuristic,delivery_ratio,15,0.2657051282051282,0.12638888888888888,0.13931623931623932,0.13922275641025647,11.92393223446912,0.0,6.103515625e-05,9.1552734375e-05
exo20,full_heuristic,drop_rate,15,0.1781650641025641,0.24188034188034185,-0.06371527777777779,-0.06450320512820512,-5.190402897725151,0.0,6.103515625e-05,9.1552734375e-05
exo20,full_heuristic,throughput_packets_per_slot,15,5.526666666666667,2.628888888888889,2.8977777777777782,2.895833333333333,11.923932234469131,0.0,6.103515625e-05,9.1552734375e-05
exo20,full_heuristic,average_delay_slots,15,10.685947389730094,10.430924680517391,0.25502270921270603,0.37071667440453915,0.5705032286975186,25.0,0.04791259765625,0.0574951171875
exo20,full_heuristic,p95_delay_slots,15,21.258333333333333,21.48,-0.22166666666666496,3.552713678800501e-15,-0.15074507813352106,58.0,0.93408203125,0.93408203125
exo20,full_heuristic,mean_queue_packets,15,8.637974537037037,9.873333333333335,-1.2353587962962969,-1.2277777777777779,-10.025753340419312,0.0,6.103515625e-05,9.1552734375e-05
exo28,global_dijkstra,delivery_ratio,15,0.22121415770609318,0.21487455197132613,0.006339605734767025,0.006552419354838718,1.1355321318035465,5.5,0.0019572682359325047,0.0039145364718650094
exo28,global_dijkstra,drop_rate,15,0.1890456989247312,0.1924731182795699,-0.00342741935483871,-0.003360215053763438,-1.0174956818120766,5.0,0.002857948071919034,0.004286922107878551
exo28,global_dijkstra,throughput_packets_per_slot,15,5.486111111111111,5.328888888888889,0.15722222222222224,0.16249999999999964,1.1355321318035463,5.5,0.0019572682359325047,0.0039145364718650094
exo28,global_dijkstra,average_delay_slots,15,11.09202063347074,11.040346284336978,0.05167434913376224,-0.01542524841117121,0.18881250481918058,60.0,1.0,1.0
exo28,global_dijkstra,p95_delay_slots,15,22.220416666666665,22.439999999999994,-0.2195833333333321,-0.1437500000000007,-0.2152828662387861,45.0,0.42120361328125,0.5054443359375
exo28,global_dijkstra,mean_queue_packets,15,10.71726851851852,10.82037037037037,-0.10310185185185171,-0.12795138888888857,-1.3531301467185666,3.0,0.001203558952489263,0.0039145364718650094
exo28,full_heuristic,delivery_ratio,15,0.22121415770609318,0.11057347670250896,0.11064068100358425,0.11223118279569891,10.838811129145677,0.0,6.103515625e-05,9.1552734375e-05
exo28,full_heuristic,drop_rate,15,0.1890456989247312,0.24193548387096772,-0.05288978494623655,-0.05275537634408603,-9.27246955528313,0.0,6.103515625e-05,9.1552734375e-05
exo28,full_heuristic,throughput_packets_per_slot,15,5.486111111111111,2.7422222222222223,2.7438888888888893,2.7833333333333337,10.838811129145682,0.0,6.103515625e-05,9.1552734375e-05
exo28,full_heuristic,average_delay_slots,15,11.09202063347074,10.886697189633763,0.20532344383698037,0.18883071298335175,0.5540570736656963,27.0,0.063720703125,0.07646484375
