packet_id,delivered,delay_ms
1,1,1009.33
2,1,3032
3,1,3032
4,1,3032
5,1,1009.33
6,1,3032
7,1,2022.67
8,1,2018.67
9,1,2022.67
10,1,4033.33
11,1,3024
12,1,1013.33
13,1,2022.67
14,1,4033.33
15,1,2026.67
16,1,4041.33
17,1,4045.33
18,1,4033.33
19,1,7038.67
20,1,5036
21,1,4025.33
22,1,4045.33
23,1,6037.33
24,1,2022.67
25,1,5037.33
26,1,1013.33
27,1,1013.33
28,1,3032
29,1,5045.33
30,1,4026.67
31,1,4014.67
32,1,2034.67
33,1,1024
34,1,6040
35,1,4028
36,1,2034.67
37,1,4045.33
38,1,6041.33
39,1,1013.33
40,1,2026.67
41,1,2022.67
42,1,4029.33
43,1,1013.33
44,1,3036
45,1,3036
46,1,4046.67
47,1,5041.33
48,1,3036
49,1,2022.67
50,1,4034.67
51,1,6034.67
52,1,3030.67
53,1,5042.67
54,1,2038.67
55,1,1024
56,1,2018.67
57,1,2018.67
58,1,3032
59,1,3048
60,1,4041.33
61,1,2018.67
62,1,4044
63,1,3032
64,1,6046.67
65,1,1040
66,1,7038.67
67,1,2033.33
68,1,2029.33
69,1,2042.67
70,1,3036
71,1,4041.33
72,1,2022.67
73,1,3045.33
74,1,3028
75,1,5048
76,1,5016
77,1,2026.67
78,1,3036
79,1,7020
80,1,8021.33
81,1,3014.67
82,1,6018.67
83,1,3037.33
84,1,3032
85,1,9024
86,1,1013.33
87,1,1013.33
88,1,6068
89,1,4024
90,1,4017.33
91,1,4045.33
92,1,7022.67
93,1,2022.67
94,1,10033.3
95,1,9064
96,1,1013.33
97,1,5012
98,1,3025.33
99,1,4010.67
100,1,2022.67
101,1,3049.33
102,1,3036
103,1,9034.67
104,1,2018.67
105,1,5029.33
106,1,3026.67
107,1,3036
108,1,10029.3
109,1,8028
110,1,1013.33
111,1,10030.7
112,1,6024
113,1,1009.33
114,1,6025.33
115,1,5032
116,1,3013.33
117,1,2022.67
118,1,2022.67
119,1,7040
120,1,5024
121,1,10040
122,1,2026.67
123,1,6033.33
124,1,3030.67
125,1,8037.33
126,1,4041.33
127,1,5044
128,1,8038.67
129,1,8032
130,1,3032
131,1,4042.67
132,1,1013.33
133,1,2022.67
134,1,3032
135,1,1013.33
136,1,5010.67
137,1,2048
138,1,5036
139,1,4045.33
140,1,2033.33
141,1,6037.33
142,1,2022.67
143,1,2022.67
144,1,4045.33
145,1,4020
146,1,1009.33
147,1,3034.67
148,1,1009.33
149,1,4036
150,1,4010.67
151,1,2018.67
152,1,2018.67
153,1,3012
154,1,1009.33
155,1,2022.67
156,1,2022.67
157,1,1009.33
158,1,3021.33
159,1,2022.67
160,1,4022.67
161,1,3032
162,1,1010.67
163,1,2022.67
164,1,3032
165,1,2020
166,1,2029.33
167,1,4020
168,1,2024
169,1,1009.33
170,1,1013.33
171,1,1009.33
172,1,3029.33
173,1,1013.33
174,1,3024
175,1,2018.67
176,1,2018.67
177,1,1033.33
178,1,2022.67
179,1,2018.67
180,1,1009.33
181,1,1021.33
182,1,1013.33
183,0,-1
184,1,1033.33
185,1,1009.33
186,1,1013.33
187,0,-1
188,0,-1
189,0,-1
190,0,-1
191,0,-1
192,0,-1
