packet_id,delivered,delay_ms
1,0,-1
2,1,341.778
3,1,1375.11
4,0,-1
5,0,-1
6,1,2771.44
7,1,2844.44
8,0,-1
9,0,-1
10,0,-1
11,1,691.556
12,1,2026.67
13,0,-1
14,0,-1
15,0,-1
16,0,-1
17,0,-1
18,0,-1
19,0,-1
20,0,-1
21,1,1375.11
22,1,345.778
23,1,341.778
24,1,550.556
25,0,-1
26,0,-1
27,1,925.556
28,1,687.556
29,1,341.778
30,0,-1
31,0,-1
32,1,341.778
33,0,-1
34,1,3438.89
35,1,341.778
36,0,-1
37,1,341.778
38,1,345.778
39,1,2010.67
40,0,-1
41,0,-1
42,1,1843.11
43,1,1700.89
44,1,1751.44
45,0,-1
46,1,884.333
47,0,-1
48,0,-1
49,0,-1
50,0,-1
51,0,-1
52,1,1534.67
53,1,1909.67
54,0,-1
55,0,-1
56,0,-1
57,0,-1
58,1,1200.89
59,1,1301.89
60,1,345.778
61,0,-1
62,0,-1
63,0,-1
64,0,-1
65,0,-1
66,0,-1
67,0,-1
68,1,2570.56
69,1,345.778
70,1,1569.22
71,0,-1
72,0,-1
73,1,1159.67
74,0,-1
75,1,1646.33
76,0,-1
77,1,341.778
78,0,-1
79,1,1657
80,0,-1
81,0,-1
82,0,-1
83,0,-1
84,0,-1
85,0,-1
86,0,-1
87,0,-1
88,0,-1
90,1,542.667
91,1,1097.11
92,0,-1
94,1,1452.22
95,0,-1
96,0,-1
97,0,-1
98,1,1431
99,0,-1
100,0,-1
101,1,988.111
102,0,-1
104,0,-1
105,0,-1
106,1,1478.78
107,1,2972.11
108,0,-1
109,0,-1
110,0,-1
111,0,-1
112,1,743.444
113,0,-1
114,0,-1
115,0,-1
116,0,-1
117,0,-1
118,0,-1
119,1,2621.11
120,0,-1
121,0,-1
122,0,-1
123,0,-1
124,1,646.333
125,0,-1
126,1,460.222
127,1,593.111
128,0,-1
129,1,669
130,0,-1
131,0,-1
132,0,-1
133,0,-1
134,0,-1
135,0,-1
136,1,1545.33
137,1,877.778
138,0,-1
139,0,-1
140,0,-1
141,1,1086.56
142,0,-1
143,1,786
144,0,-1
145,0,-1
146,0,-1
147,0,-1
148,0,-1
149,1,994.778
150,0,-1
151,0,-1
152,0,-1
154,1,1504.11
155,1,1203.56
156,0,-1
157,0,-1
158,0,-1
160,0,-1
161,0,-1
162,0,-1
165,0,-1
168,0,-1
169,0,-1
170,0,-1
171,0,-1
172,0,-1
174,0,-1
175,0,-1
178,0,-1
180,0,-1
181,0,-1
1000001,1,2304.56
1000002,1,3332.56
1000003,0,-1
1000004,1,2192.89
1000005,1,1997.44
1000006,0,-1
1000007,1,683.556
1000008,1,687.556
1000009,0,-1
1000010,1,1964.22
1000011,0,-1
1000012,1,3206.22
1000013,1,341.778
1000014,0,-1
1000015,1,2526.67
1000016,1,2204.89
1000017,0,-1
1000018,1,691.556
1000019,0,-1
1000020,0,-1
1000021,1,691.556
1000022,0,-1
1000023,1,1147.67
1000024,0,-1
1000025,1,341.778
1000026,0,-1
1000027,0,-1
1000028,0,-1
1000029,1,341.778
1000030,1,2553.22
1000031,1,2590.56
1000032,1,1242.11
1000033,1,1109.11
1000034,0,-1
1000035,0,-1
1000036,1,1956.22
1000037,1,691.556
1000038,0,-1
1000039,1,3545.33
1000040,0,-1
1000041,0,-1
1000042,1,851.111
1000043,0,-1
1000044,0,-1
1000045,1,525.333
1000046,1,1029.33
1000047,1,341.778
1000048,1,3006.78
1000049,0,-1
1000050,0,-1
1000051,1,2248.78
1000052,0,-1
1000053,0,-1
1000054,1,3550.67
1000055,0,-1
1000056,0,-1
1000057,1,1371.11
1000058,1,1033.33
1000059,1,996.111
1000060,0,-1
1000061,0,-1
1000062,0,-1
1000063,0,-1
1000064,0,-1
1000065,0,-1
1000066,0,-1
1000067,0,-1
1000068,1,1226.11
1000069,0,-1
1000070,0,-1
1000071,0,-1
1000072,0,-1
1000073,0,-1
1000074,0,-1
1000075,0,-1
1000076,1,343.111
1000077,1,984.111
1000078,1,1033.33
1000079,0,-1
1000080,0,-1
1000081,0,-1
1000082,0,-1
1000083,1,2258.11
1000084,0,-1
1000085,1,1063.89
1000086,1,2500.11
1000087,0,-1
1000088,1,1799.33
1000089,0,-1
1000090,0,-1
1000091,0,-1
1000092,1,1569.22
1000093,0,-1
1000094,1,2282.11
1000095,0,-1
1000096,0,-1
1000097,0,-1
1000098,0,-1
1000099,0,-1
1000100,0,-1
1000101,0,-1
1000102,1,1029.33
1000103,1,1109.11
1000104,0,-1
1000105,0,-1
1000106,0,-1
1000107,0,-1
1000108,0,-1
1000109,1,538.667
1000110,0,-1
1000111,0,-1
1000112,0,-1
1000113,0,-1
1000114,0,-1
1000115,0,-1
1000116,0,-1
1000117,0,-1
1000118,0,-1
1000119,1,747.444
1000120,0,-1
1000121,0,-1
1000122,0,-1
1000123,0,-1
1000124,0,-1
1000125,0,-1
1000126,0,-1
1000127,0,-1
1000128,0,-1
1000129,0,-1
1000130,0,-1
1000131,0,-1
1000132,0,-1
1000133,0,-1
1000134,0,-1
1000135,0,-1
1000136,0,-1
1000137,0,-1
1000138,0,-1
1000139,0,-1
1000140,0,-1
1000141,0,-1
1000142,1,915
1000143,0,-1
1000144,0,-1
1000145,0,-1
1000146,0,-1
1000147,0,-1
1000148,0,-1
1000149,0,-1
1000150,0,-1
1000151,1,345.778
1000152,0,-1
1000153,1,1332.56
1000154,0,-1
1000155,0,-1
1000156,0,-1
1000157,0,-1
1000161,0,-1
1000162,0,-1
1000163,0,-1
1000164,0,-1
1000167,0,-1
1000168,0,-1
1000169,1,1291.33
1000172,1,687.556
1000174,0,-1
1000175,0,-1
1000176,0,-1
1000178,0,-1
1000179,0,-1
1000180,0,-1
1000183,0,-1
1000184,0,-1
2000001,0,-1
2000002,0,-1
2000003,0,-1
2000004,0,-1
2000005,0,-1
2000006,0,-1
2000007,0,-1
2000008,0,-1
2000009,1,2219.56
2000010,0,-1
2000011,0,-1
2000012,1,2126.44
2000013,0,-1
2000014,0,-1
2000015,0,-1
2000016,1,1057.22
2000017,0,-1
2000018,0,-1
2000019,0,-1
2000020,0,-1
2000021,0,-1
2000022,0,-1
2000023,0,-1
2000024,0,-1
2000025,0,-1
2000026,0,-1
2000027,1,1029.33
2000028,0,-1
2000029,0,-1
2000030,0,-1
2000031,0,-1
2000032,0,-1
2000033,1,691.556
2000034,0,-1
2000035,1,345.778
2000036,0,-1
2000037,0,-1
2000038,0,-1
2000039,0,-1
2000040,0,-1
2000041,0,-1
2000042,0,-1
2000043,0,-1
2000044,0,-1
2000045,0,-1
2000046,0,-1
2000047,0,-1
2000048,0,-1
2000049,0,-1
2000050,0,-1
2000051,0,-1
2000052,0,-1
2000053,0,-1
2000054,0,-1
2000055,0,-1
2000056,0,-1
2000057,0,-1
2000058,0,-1
2000059,0,-1
2000060,0,-1
2000061,0,-1
2000062,0,-1
2000063,1,2888.44
2000064,0,-1
2000065,0,-1
2000066,0,-1
2000067,1,2271.33
2000068,0,-1
2000069,0,-1
2000070,0,-1
2000071,0,-1
2000072,0,-1
2000073,0,-1
2000074,0,-1
2000075,0,-1
2000076,0,-1
2000077,0,-1
2000078,0,-1
2000079,1,355.111
2000080,1,1690.22
2000081,1,2119.78
2000082,0,-1
2000083,1,1879.11
2000084,1,2847.22
2000085,0,-1
2000086,1,2295.33
2000087,1,3550.56
2000088,1,2755.44
2000089,0,-1
2000090,0,-1
2000091,0,-1
2000092,1,2931
2000093,0,-1
2000094,1,650.333
2000095,0,-1
2000096,0,-1
2000097,0,-1
2000098,0,-1
2000099,1,981.444
2000100,0,-1
2000101,0,-1
2000102,1,2712.89
2000103,0,-1
2000104,0,-1
2000105,0,-1
2000106,0,-1
2000107,0,-1
2000108,0,-1
2000109,0,-1
2000110,0,-1
2000111,0,-1
2000112,0,-1
2000113,0,-1
2000114,1,1029.33
2000115,0,-1
2000116,0,-1
2000117,0,-1
2000118,1,3465.56
2000119,0,-1
2000120,0,-1
2000121,0,-1
2000122,0,-1
2000123,0,-1
2000124,0,-1
2000125,0,-1
2000126,0,-1
2000127,0,-1
2000128,0,-1
2000129,0,-1
2000130,0,-1
2000131,0,-1
2000132,0,-1
2000133,1,687.556
2000134,0,-1
2000135,0,-1
2000136,0,-1
2000137,0,-1
2000138,0,-1
2000139,0,-1
2000140,0,-1
2000141,0,-1
2000143,0,-1
2000144,0,-1
2000145,0,-1
2000146,0,-1
2000147,0,-1
2000148,0,-1
2000149,0,-1
2000150,0,-1
2000151,0,-1
2000152,0,-1
2000153,0,-1
2000154,0,-1
2000155,0,-1
2000157,0,-1
2000158,1,867.111
2000159,0,-1
2000160,0,-1
2000161,0,-1
2000162,0,-1
2000163,0,-1
2000164,1,687.556
2000165,0,-1
2000166,0,-1
2000167,0,-1
2000168,0,-1
2000169,0,-1
2000170,0,-1
2000173,0,-1
2000174,0,-1
2000178,0,-1
2000179,0,-1
2000180,0,-1
2000185,0,-1
2000186,0,-1
3000001,0,-1
3000002,1,341.778
3000003,0,-1
3000004,1,3049.33
3000005,0,-1
3000006,0,-1
3000007,1,3142.44
3000008,0,-1
3000009,1,3509.44
3000010,0,-1
3000011,1,687.556
3000012,0,-1
3000013,0,-1
3000014,1,1622.44
3000015,0,-1
3000016,1,687.556
3000017,0,-1
3000018,0,-1
3000019,0,-1
3000020,0,-1
3000021,1,345.778
3000022,1,341.778
3000023,0,-1
3000024,0,-1
3000025,0,-1
3000026,0,-1
3000027,0,-1
3000028,1,2591.89
3000029,0,-1
3000030,0,-1
3000031,1,687.556
3000032,1,345.778
3000033,0,-1
3000034,0,-1
3000035,1,1432.33
3000036,1,992.111
3000037,1,1881.78
3000038,0,-1
3000039,0,-1
3000040,0,-1
3000041,0,-1
3000042,0,-1
3000043,1,1413.67
3000044,0,-1
3000045,0,-1
3000046,0,-1
3000047,0,-1
3000048,1,1849.89
3000049,0,-1
